'Status',No of Satellite,'HDop',Latitude,Longitude,Altitude,speed,'GCrs','Health'
4,16,0.65,39.3478355,-9.3201345,33.31,1.886,186.2993,1
4,16,0.65,39.3478322,-9.3201349,33.34,1.845,185.771,1
4,16,0.65,39.3478289,-9.3201353,33.37,1.791,185.7228,1
4,16,0.65,39.3478255,-9.3201357,33.37,1.958,184.97,1
4,16,0.65,39.347822,-9.320136,33.34,1.89,183.8087,1
4,16,0.65,39.3478185,-9.3201361,33.3,1.945,183.046,1
4,16,0.65,39.347815,-9.3201364,33.29,1.882,183.7261,1
4,16,0.65,39.3478115,-9.3201366,33.27,1.921,182.8873,1
4,16,0.65,39.3478081,-9.3201367,33.27,1.858,182.0957,1
4,16,0.65,39.3478047,-9.3201369,33.27,1.948,183.135,1
4,16,0.65,39.3478012,-9.320137,33.26,1.829,181.8442,1
4,16,0.65,39.3477979,-9.320137,33.25,1.896,181.6443,1
4,16,0.65,39.3477944,-9.3201371,33.26,1.906,181.8815,1
4,16,0.65,39.3477909,-9.3201372,33.24,1.963,181.6772,1
4,16,0.65,39.3477874,-9.3201374,33.22,1.948,182.6944,1
4,16,0.65,39.3477839,-9.3201377,33.22,1.887,183.9317,1
4,16,0.65,39.3477804,-9.3201379,33.2,1.9,183.2455,1
4,16,0.65,39.3477769,-9.3201382,33.2,1.97,184.0307,1
4,16,0.65,39.3477734,-9.3201386,33.18,1.937,183.9479,1
4,16,0.65,39.3477698,-9.3201389,33.17,1.957,184.2277,1
4,16,0.65,39.3477663,-9.3201393,33.16,1.945,184.2785,1
4,16,0.65,39.3477628,-9.3201396,33.15,1.939,184.2262,1
4,16,0.65,39.3477593,-9.3201401,33.16,1.983,185.5279,1
4,16,0.65,39.3477558,-9.3201405,33.16,1.909,184.8871,1
4,16,0.65,39.3477523,-9.3201409,33.14,1.954,184.631,1
4,16,0.65,39.3477489,-9.3201412,33.15,1.914,184.6045,1
4,16,0.65,39.3477454,-9.3201416,33.14,1.926,184.4655,1
4,16,0.65,39.347742,-9.320142,33.16,1.938,184.564,1
4,16,0.65,39.3477385,-9.3201423,33.16,1.912,183.98,1
4,16,0.65,39.3477351,-9.3201427,33.18,1.961,184.8932,1
4,16,0.65,39.3477316,-9.3201431,33.2,2.011,184.2873,1
4,16,0.65,39.3477279,-9.3201434,33.2,2.115,183.6341,1
4,16,0.65,39.3477241,-9.3201438,33.22,2.112,184.3438,1
4,16,0.65,39.3477204,-9.3201441,33.24,2.113,183.1225,1
4,16,0.65,39.3477166,-9.3201444,33.25,2.135,183.5695,1
4,16,0.65,39.3477126,-9.3201447,33.23,2.191,183.249,1
4,16,0.65,39.3477087,-9.3201449,33.21,2.157,181.973,1
4,16,0.65,39.3477048,-9.3201451,33.18,2.159,183.0877,1
4,16,0.65,39.3477009,-9.3201453,33.16,2.191,182.3637,1
4,16,0.65,39.347697,-9.3201455,33.15,2.061,182.596,1
4,16,0.65,39.3476932,-9.3201458,33.16,2.18,183.1945,1
4,16,0.65,39.3476893,-9.320146,33.14,2.152,182.7076,1
4,16,0.65,39.3476853,-9.3201463,33.12,2.255,183.582,1
4,16,0.65,39.3476812,-9.3201467,33.07,2.294,183.6842,1
4,16,0.65,39.347677,-9.3201469,33.05,2.358,182.5812,1
4,16,0.65,39.3476727,-9.3201472,33.03,2.38,183.8826,1
4,16,0.65,39.3476684,-9.3201475,32.99,2.401,183.8338,1
4,16,0.65,39.3476641,-9.3201478,32.96,2.392,183.8049,1
4,16,0.65,39.3476599,-9.3201482,32.92,2.307,184.2054,1
4,16,0.65,39.3476557,-9.3201485,32.9,2.333,183.063,1
4,16,0.65,39.3476515,-9.3201487,32.9,2.299,183.8756,1
4,16,0.65,39.3476473,-9.320149,32.87,2.335,182.7279,1
4,16,0.65,39.347643,-9.3201491,32.84,2.386,182.2912,1
4,16,0.65,39.3476388,-9.3201494,32.8,2.331,183.6647,1
4,16,0.65,39.3476345,-9.3201499,32.77,2.442,184.3007,1
4,16,0.65,39.3476303,-9.3201505,32.78,2.449,185.9387,1
4,16,0.65,39.3476261,-9.3201516,32.83,2.537,188.0732,1
4,16,0.65,39.3476217,-9.3201526,32.89,2.585,188.3843,1
4,16,0.65,39.3476172,-9.3201538,32.85,2.65,190.6342,1
4,16,0.65,39.3476127,-9.3201551,32.82,2.57,190.6225,1
4,16,0.65,39.3476083,-9.3201563,32.86,2.586,191.5034,1
4,16,0.65,39.3476039,-9.3201576,32.89,2.552,191.7202,1
4,16,0.65,39.3475995,-9.3201589,32.86,2.563,191.7121,1
4,16,0.65,39.3475951,-9.3201602,32.81,2.543,192.2901,1
4,16,0.65,39.3475907,-9.3201615,32.81,2.593,191.2157,1
4,16,0.65,39.3475863,-9.3201627,32.81,2.543,191.1884,1
4,16,0.65,39.3475818,-9.3201637,32.84,2.666,189.1185,1
4,16,0.65,39.3475772,-9.3201645,32.83,2.583,187.7551,1
4,16,0.65,39.3475726,-9.3201653,32.81,2.612,187.6042,1
4,16,0.65,39.3475679,-9.320166,32.81,2.649,186.5496,1
4,16,0.65,39.3475629,-9.3201666,32.78,2.942,186.1793,1
4,16,0.65,39.3475575,-9.3201673,32.74,3.157,186.6862,1
4,16,0.65,39.3475518,-9.3201681,32.68,3.191,185.8827,1
4,16,0.65,39.3475461,-9.3201687,32.65,3.159,185.2389,1
4,16,0.65,39.3475405,-9.3201693,32.66,3.097,184.7522,1
4,16,0.65,39.3475348,-9.3201699,32.66,3.136,184.9637,1
4,16,0.65,39.3475291,-9.3201705,32.64,3.154,183.8629,1
4,16,0.65,39.3475234,-9.3201709,32.61,3.162,182.5977,1
4,16,0.65,39.3475176,-9.3201711,32.61,3.215,181.9883,1
4,16,0.65,39.3475116,-9.3201713,32.58,3.397,180.5563,1
4,16,0.65,39.3475053,-9.3201713,32.58,3.611,180.2671,1
4,16,0.65,39.3474987,-9.3201712,32.57,3.665,180.1593,1
4,16,0.65,39.3474921,-9.3201711,32.56,3.596,179.2258,1
4,16,0.65,39.3474856,-9.3201709,32.58,3.595,179.2276,1
4,16,0.65,39.3474791,-9.3201707,32.62,3.724,177.9128,1
4,16,0.65,39.3474724,-9.3201703,32.58,3.712,177.2309,1
4,16,0.65,39.3474658,-9.32017,32.61,3.736,177.4539,1
4,16,0.65,39.347459,-9.3201698,32.64,3.835,177.5884,0
4,16,0.65,39.3474521,-9.3201695,32.65,3.965,177.8112,0
4,16,0.65,39.347445,-9.3201693,32.66,3.94,178.208,0
4,16,0.65,39.3474378,-9.3201691,32.66,4.034,177.8547,0
4,16,0.65,39.3474305,-9.3201687,32.66,4.084,177.5203,0
4,16,0.65,39.3474231,-9.3201684,32.65,4.085,178.1175,0
4,16,0.65,39.3474157,-9.3201681,32.63,4.068,177.8046,0
4,16,0.65,39.3474083,-9.3201679,32.64,4.107,178.426,0
4,16,0.65,39.3474008,-9.3201677,32.63,4.14,178.6626,0
4,16,0.65,39.3473933,-9.3201675,32.62,4.184,178.9908,0
4,16,0.65,39.3473856,-9.3201675,32.59,4.236,179.4642,0
4,16,0.65,39.347378,-9.3201673,32.54,4.162,179.1422,0
4,16,0.65,39.3473703,-9.3201671,32.49,4.252,178.9897,0
4,16,0.65,39.3473626,-9.3201671,32.47,4.246,180.1279,0
4,16,0.65,39.3473546,-9.3201671,32.44,4.487,179.4926,0
4,16,0.65,39.3473464,-9.320167,32.43,4.56,179.55,0
4,16,0.65,39.347338,-9.3201669,32.37,4.683,179.7984,0
4,16,0.65,39.3473295,-9.3201669,32.34,4.701,179.73,0
4,16,0.65,39.347321,-9.3201668,32.29,4.665,179.8366,0
4,16,0.65,39.3473124,-9.3201667,32.29,4.795,179.2524,0
4,16,0.65,39.3473037,-9.3201667,32.27,4.85,180.6681,0
4,16,0.65,39.347295,-9.320167,32.21,4.762,181.099,0
4,16,0.65,39.3472864,-9.3201673,32.16,4.725,181.8721,0
4,16,0.65,39.3472778,-9.3201679,32.15,4.767,183.1986,0
4,16,0.65,39.3472691,-9.3201687,32.14,4.89,183.8123,0
4,16,0.65,39.3472605,-9.3201696,32.08,4.752,184.6994,0
4,16,0.65,39.3472519,-9.3201706,32.05,4.874,184.9315,0
4,16,0.65,39.3472433,-9.3201716,32.04,4.74,185.6185,0
4,16,0.65,39.3472348,-9.3201727,32.03,4.825,185.5341,0
4,16,0.65,39.3472263,-9.3201738,32.05,4.765,185.4858,0
4,16,0.65,39.3472177,-9.3201747,32.02,4.824,185.3589,0
4,16,0.65,39.3472091,-9.3201756,31.97,4.809,185.0532,0
4,16,0.65,39.3472005,-9.3201764,31.92,4.784,184.5649,0
4,16,0.65,39.347192,-9.3201771,31.93,4.745,184.3359,0
4,16,0.65,39.3471835,-9.3201778,31.95,4.743,183.7918,0
4,16,0.65,39.3471748,-9.3201783,31.92,4.837,183.5504,0
4,16,0.65,39.3471662,-9.3201787,31.88,4.764,182.6833,0
4,16,0.65,39.3471575,-9.320179,31.86,4.843,182.2298,0
4,16,0.65,39.3471489,-9.3201793,31.85,4.739,182.0775,0
4,16,0.65,39.3471403,-9.3201795,31.83,4.828,181.8408,0
4,16,0.65,39.3471317,-9.3201796,31.8,4.69,181.3602,0
4,16,0.65,39.3471232,-9.3201798,31.8,4.813,181.8881,0
4,16,0.65,39.3471145,-9.3201802,31.79,4.793,182.6024,0
4,16,0.65,39.3471059,-9.3201807,31.74,4.789,183.4219,0
4,16,0.65,39.3470975,-9.3201816,31.76,4.779,184.7943,0
4,16,0.65,39.3470891,-9.3201827,31.78,4.653,185.8796,0
4,16,0.65,39.3470808,-9.3201838,31.79,4.723,186.4886,0
4,16,0.65,39.3470723,-9.3201853,31.75,4.768,187.6316,0
4,16,0.65,39.347064,-9.3201868,31.72,4.704,187.8057,0
4,16,0.65,39.3470557,-9.3201881,31.71,4.704,187.3983,0
4,16,0.65,39.3470474,-9.3201894,31.72,4.646,187.2781,0
4,16,0.65,39.3470391,-9.3201907,31.69,4.69,186.8562,0
4,16,0.65,39.3470307,-9.3201917,31.7,4.707,185.796,0
4,16,0.65,39.3470223,-9.3201927,31.68,4.76,185.8305,0
4,16,0.65,39.3470138,-9.3201937,31.67,4.758,185.4164,0
4,16,0.65,39.3470053,-9.3201946,31.68,4.699,184.9402,0
4,16,0.65,39.3469968,-9.3201954,31.66,4.744,184.7701,0
4,16,0.65,39.3469881,-9.3201963,31.63,4.781,184.7519,0
4,16,0.65,39.3469796,-9.320197,31.6,4.684,184.2188,0
4,16,0.65,39.346971,-9.3201976,31.58,4.752,183.5348,0
4,16,0.65,39.3469624,-9.3201982,31.57,4.739,183.4745,0
4,16,0.65,39.3469538,-9.3201988,31.55,4.807,183.2168,0
4,16,0.65,39.3469452,-9.3201994,31.52,4.753,182.9893,0
4,16,0.65,39.3469365,-9.3201999,31.5,4.808,182.8751,0
4,16,0.65,39.3469278,-9.3202005,31.5,4.83,183.1219,0
4,16,0.65,39.3469192,-9.3202012,31.48,4.761,183.6268,0
4,16,0.65,39.3469105,-9.320202,31.43,4.836,183.9652,0
4,16,0.65,39.3469019,-9.320203,31.42,4.694,185.2378,0
4,16,0.65,39.3468936,-9.3202044,31.47,4.86,186.4748,0
4,16,0.65,39.3468852,-9.3202062,31.48,4.77,188.8593,0
4,16,0.65,39.3468769,-9.3202084,31.46,4.873,190.2973,0
4,16,0.65,39.3468686,-9.3202109,31.48,4.742,192.1057,0
4,16,0.65,39.3468605,-9.3202137,31.52,4.703,193.9858,0
4,16,0.65,39.3468526,-9.3202166,31.55,4.521,194.7294,0
4,16,0.65,39.3468448,-9.3202192,31.56,4.608,193.7421,0
4,16,0.65,39.346837,-9.3202216,31.59,4.416,192.7208,0
4,16,0.65,39.3468292,-9.3202235,31.6,4.505,190.3598,0
4,16,0.65,39.3468211,-9.3202248,31.61,4.516,188.0803,0
4,16,0.65,39.346813,-9.3202257,31.6,4.431,185.7137,0
4,16,0.65,39.346805,-9.3202262,31.61,4.43,183.8357,0
4,16,0.65,39.346797,-9.3202266,31.59,4.381,182.6795,0
4,16,0.65,39.3467891,-9.320227,31.54,4.443,182.3919,0
4,16,0.65,39.3467811,-9.3202275,31.52,4.346,183.2556,0
4,16,0.65,39.3467733,-9.3202284,31.53,4.319,185.0228,0
4,16,0.65,39.3467657,-9.3202295,31.54,4.21,185.2873,0
4,16,0.65,39.346758,-9.3202304,31.54,4.24,185.4855,0
4,16,0.65,39.3467504,-9.3202312,31.51,4.242,185.0014,0
4,16,0.65,39.3467426,-9.3202319,31.47,4.257,183.8999,0
4,16,0.65,39.346735,-9.3202323,31.41,4.202,182.8271,0
4,16,0.65,39.3467275,-9.3202327,31.4,4.112,182.9335,0
4,16,0.65,39.34672,-9.3202331,31.41,4.141,182.3877,0
4,16,0.65,39.3467128,-9.3202332,31.42,3.825,181.0591,0
4,16,0.65,39.3467058,-9.320233,31.4,3.927,179.2681,0
4,16,0.65,39.3466991,-9.3202325,31.42,3.745,176.4006,0
4,16,0.65,39.3466932,-9.3202313,31.46,3.019,172.387,0
4,16,0.65,39.3466885,-9.3202297,31.56,2.846,166.3325,0
4,16,0.65,39.3466843,-9.3202272,31.65,2.769,157.2792,0
4,16,0.65,39.3466807,-9.3202238,31.74,2.65,148.0678,0
4,16,0.65,39.3466777,-9.3202198,31.86,2.52,138.5632,0
4,16,0.65,39.3466753,-9.3202154,31.99,2.367,130.7101,0
4,16,0.65,39.3466736,-9.3202107,32.11,2.254,121.581,0
4,16,0.65,39.3466728,-9.3202059,32.16,2.257,110.7103,0
4,16,0.65,39.3466727,-9.3202009,32.21,2.133,100.6338,0
4,16,0.65,39.346673,-9.3201964,32.26,1.878,92.75902,0
4,16,0.65,39.3466738,-9.3201923,32.32,1.827,83.94815,0
4,16,0.65,39.346675,-9.3201884,32.37,1.773,73.6156,0
4,16,0.65,39.3466766,-9.320185,32.45,1.759,64.99998,0
4,16,0.65,39.3466785,-9.320182,32.53,1.659,58.29118,0
4,16,0.65,39.3466808,-9.3201792,32.57,1.797,48.20676,0
4,16,0.65,39.3466833,-9.3201766,32.65,1.732,42.84352,0
4,16,0.65,39.346686,-9.3201745,32.65,1.69,35.36654,0
4,16,0.65,39.346689,-9.320173,32.68,1.785,28.64432,0
4,16,0.65,39.3466924,-9.3201719,32.74,1.965,20.84087,0
4,16,0.65,39.3466961,-9.320171,32.77,2.1,14.75857,0
4,16,0.65,39.3466999,-9.3201708,32.78,2.115,6.01864,0
4,16,0.65,39.3467038,-9.3201714,32.81,2.046,0.02425,0
4,16,0.65,39.3467075,-9.3201724,32.87,2.111,351.6698,0
4,16,0.65,39.3467112,-9.320174,32.92,2.072,346.8731,0
4,16,0.65,39.3467149,-9.320176,32.97,2.238,342.0124,0
4,16,0.65,39.3467188,-9.3201785,33.01,2.505,336.6888,0
4,16,0.65,39.346723,-9.3201814,33.04,2.616,334.5468,0
4,16,0.65,39.3467273,-9.3201847,33.07,2.78,332.0768,0
4,16,0.65,39.3467318,-9.3201881,33.11,2.782,331.4933,0
4,16,0.65,39.3467362,-9.3201916,33.16,2.846,330.1226,0
4,16,0.65,39.3467406,-9.320195,33.19,2.77,330.8539,0
4,16,0.65,39.3467451,-9.3201983,33.21,2.843,331.6697,0
4,16,0.65,39.3467497,-9.3202014,33.24,2.781,333.5431,0
4,16,0.65,39.3467542,-9.3202041,33.29,2.628,335.9493,0
4,16,0.65,39.3467586,-9.3202065,33.33,2.586,337.7495,0
4,16,0.65,39.3467632,-9.3202086,33.37,2.648,342.5308,0
4,16,0.65,39.3467678,-9.3202099,33.42,2.586,347.1881,0
4,16,0.65,39.3467724,-9.3202108,33.47,2.521,352.1443,0
4,16,0.65,39.3467769,-9.3202111,33.51,2.439,357.4667,0
4,16,0.65,39.3467811,-9.3202106,33.52,2.301,2.48702,0
4,16,0.65,39.3467851,-9.3202098,33.54,2.232,6.60798,0
4,16,0.65,39.3467889,-9.3202088,33.58,2.117,10.88262,0
4,16,0.65,39.3467925,-9.3202079,33.61,1.935,10.74749,0
4,16,0.65,39.3467959,-9.3202072,33.65,1.832,10.71482,0
4,16,0.65,39.3467992,-9.3202067,33.69,1.904,9.35794,0
4,16,0.65,39.3468026,-9.3202063,33.75,1.776,7.06266,0
4,16,0.65,39.3468059,-9.3202062,33.8,1.821,5.76063,0
4,16,0.65,39.3468092,-9.320206,33.86,1.826,5.87119,0
4,16,0.65,39.3468125,-9.3202057,33.92,1.774,5.34522,0
4,16,0.65,39.3468157,-9.3202054,33.95,1.739,5.31772,0
4,16,0.65,39.3468188,-9.3202052,34.02,1.656,4.94257,0
4,16,0.65,39.3468217,-9.3202049,34.07,1.629,5.69752,0
4,16,0.65,39.3468247,-9.3202046,34.12,1.619,5.11401,0
4,16,0.65,39.3468277,-9.3202044,34.16,1.682,4.97006,0
4,16,0.65,39.3468301,-9.3202044,34.2,0.9710001,3.15131,0
4,16,0.65,39.3468308,-9.3202045,34.27,0.275,15.07355,0
4,16,0.65,39.3468304,-9.3202046,34.3,0.221,310.6597,0
4,16,0.65,39.3468303,-9.3202048,34.34,0.101,310.6597,0
4,16,0.65,39.3468306,-9.3202049,34.43,0.238,350.9053,0
4,16,0.65,39.3468306,-9.320205,34.49,0.201,278.4328,0
4,16,0.65,39.3468306,-9.3202052,34.56,0.166,278.4328,0
4,16,0.65,39.3468307,-9.3202053,34.62,0.097,278.4328,0
4,16,0.65,39.3468306,-9.3202055,34.68,0.09200001,278.4328,0
4,16,0.65,39.3468306,-9.3202057,34.72,0.03,278.4328,0
4,16,0.65,39.3468307,-9.3202058,34.76,0.011,278.4328,0
4,16,0.65,39.3468307,-9.3202059,34.79,0.019,278.4328,0
4,16,0.65,39.3468307,-9.320206,34.82,0.027,278.4328,0
4,16,0.65,39.3468308,-9.3202061,34.86,0.04,278.4328,0
4,16,0.65,39.346831,-9.3202062,34.91,0.018,278.4328,0
4,16,0.65,39.346831,-9.3202063,34.95,0.021,278.4328,0
4,16,0.65,39.3468311,-9.3202064,34.99,0.007,278.4328,0
4,16,0.65,39.3468312,-9.3202065,35.03,0.032,278.4328,0
4,16,0.65,39.3468312,-9.3202066,35.07,0.019,278.4328,0
4,16,0.65,39.3468313,-9.3202067,35.11,0.008,278.4328,0
4,16,0.65,39.3468314,-9.3202067,35.14,0.016,278.4328,0
4,16,0.65,39.3468314,-9.3202068,35.17,0.036,278.4328,0
4,16,0.65,39.3468314,-9.3202069,35.22,0.036,278.4328,0
4,16,0.65,39.3468314,-9.320207,35.26,0.036,278.4328,0
4,16,0.65,39.3468315,-9.320207,35.28,0.031,278.4328,0
4,16,0.65,39.3468316,-9.3202072,35.35,0.013,278.4328,0
4,16,0.65,39.3468317,-9.3202073,35.4,0.027,278.4328,0
4,16,0.65,39.3468317,-9.3202073,35.44,0.071,278.4328,0
4,16,0.65,39.3468317,-9.3202074,35.47,0.007,278.4328,0
4,16,0.65,39.3468317,-9.3202074,35.5,0.023,278.4328,0
4,16,0.65,39.3468318,-9.3202075,35.53,0.042,278.4328,0
4,16,0.65,39.3468318,-9.3202076,35.55,0.017,278.4328,0
4,16,0.65,39.3468318,-9.3202077,35.58,0.023,278.4328,0
4,16,0.65,39.3468319,-9.3202078,35.61,0.009000001,278.4328,0
4,16,0.65,39.3468319,-9.3202079,35.64,0.019,278.4328,0
4,16,0.65,39.346832,-9.320208,35.67,0.037,278.4328,0
4,16,0.65,39.346832,-9.3202081,35.68,0.022,278.4328,0
4,16,0.65,39.3468321,-9.3202082,35.72,0.026,278.4328,0
4,16,0.65,39.3468321,-9.3202083,35.76,0.022,278.4328,0
4,16,0.65,39.3468322,-9.3202085,35.78,0.021,278.4328,0
4,17,0.6,39.3468323,-9.3202086,35.8,0.04,278.4328,0
4,17,0.6,39.3468324,-9.3202086,35.84,0.003,278.4328,0
4,17,0.6,39.3468324,-9.3202087,35.86,0.023,278.4328,0
4,17,0.6,39.3468325,-9.3202088,35.89,0.026,278.4328,0
4,17,0.6,39.3468326,-9.3202089,35.92,0.026,278.4328,0
4,17,0.6,39.3468326,-9.3202089,35.94,0.011,278.4328,0
4,17,0.6,39.3468327,-9.320209,35.97,0.027,278.4328,0
4,17,0.6,39.3468328,-9.3202091,36,0.036,278.4328,0
4,17,0.6,39.3468329,-9.3202092,36.03,0.029,278.4328,0
4,17,0.6,39.346833,-9.3202093,36.07,0.018,278.4328,0
4,17,0.6,39.3468331,-9.3202093,36.1,0.02,278.4328,0
4,17,0.6,39.3468332,-9.3202093,36.14,0.017,278.4328,0
4,17,0.6,39.3468333,-9.3202095,36.17,0.042,278.4328,1
4,17,0.6,39.3468334,-9.3202096,36.2,0.043,278.4328,1
4,17,0.6,39.3468335,-9.3202096,36.21,0.043,278.4328,1
4,17,0.6,39.3468336,-9.3202096,36.23,0.009000001,278.4328,1
4,17,0.6,39.3468337,-9.3202097,36.26,0.022,278.4328,1
4,17,0.6,39.3468337,-9.3202098,36.29,0.031,278.4328,1
4,17,0.6,39.3468338,-9.3202098,36.31,0.036,278.4328,1
4,17,0.6,39.3468338,-9.3202098,36.34,0.015,278.4328,1
4,17,0.6,39.3468339,-9.3202099,36.37,0.029,278.4328,1
4,17,0.6,39.3468339,-9.3202099,36.39,0.013,278.4328,1
4,17,0.6,39.3468339,-9.3202099,36.41,0.028,278.4328,1
4,17,0.6,39.346834,-9.32021,36.44,0.045,278.4328,1
4,17,0.6,39.3468341,-9.3202101,36.47,0.029,278.4328,1
4,17,0.6,39.3468341,-9.3202102,36.48,0.019,278.4328,1
4,17,0.6,39.3468341,-9.3202102,36.51,0.021,278.4328,1
4,17,0.6,39.3468341,-9.3202103,36.54,0.015,278.4328,1
4,17,0.6,39.3468342,-9.3202103,36.58,0.029,278.4328,1
4,17,0.6,39.3468342,-9.3202103,36.61,0.023,278.4328,1
4,17,0.6,39.3468342,-9.3202103,36.61,0.014,278.4328,1
4,17,0.6,39.3468343,-9.3202104,36.64,0.014,278.4328,1
4,17,0.6,39.3468344,-9.3202105,36.67,0.039,278.4328,1
4,17,0.6,39.3468344,-9.3202106,36.69,0.013,278.4328,1
4,17,0.6,39.3468345,-9.3202107,36.71,0.019,278.4328,1
4,17,0.6,39.3468345,-9.3202107,36.72,0.017,278.4328,1
4,17,0.6,39.3468346,-9.3202108,36.75,0.03,278.4328,1
4,17,0.6,39.3468346,-9.3202109,36.75,0.009000001,278.4328,1
4,17,0.6,39.3468347,-9.320211,36.78,0.018,278.4328,1
4,17,0.6,39.3468347,-9.320211,36.82,0.022,278.4328,1
4,17,0.6,39.3468348,-9.3202111,36.83,0.032,278.4328,1
4,17,0.6,39.3468348,-9.3202111,36.86,0.014,278.4328,1
4,17,0.6,39.3468348,-9.3202112,36.88,0.01,278.4328,1
4,17,0.6,39.3468348,-9.3202113,36.92,0.032,278.4328,1
4,17,0.6,39.3468349,-9.3202114,36.95,0.037,278.4328,1
4,17,0.6,39.3468349,-9.3202115,36.96,0.009000001,278.4328,1
4,17,0.6,39.3468349,-9.3202116,36.98,0.022,278.4328,1
4,17,0.6,39.346835,-9.3202117,37.01,0.005,278.4328,1
4,17,0.6,39.346835,-9.3202117,37.03,0.021,278.4328,1
4,17,0.6,39.3468351,-9.3202117,37.04,0.017,278.4328,1
4,17,0.6,39.3468351,-9.3202118,37.06,0.021,278.4328,1
4,17,0.6,39.3468351,-9.3202119,37.09,0.032,278.4328,1
4,17,0.6,39.3468352,-9.320212,37.1,0.016,278.4328,1
4,17,0.6,39.3468352,-9.320212,37.13,0.022,278.4328,1
4,17,0.6,39.3468353,-9.3202121,37.16,0.015,278.4328,1
4,17,0.6,39.3468353,-9.3202122,37.18,0.01,278.4328,1
4,17,0.6,39.3468353,-9.3202123,37.21,0.031,278.4328,1
4,17,0.6,39.3468353,-9.3202124,37.25,0.028,278.4328,1
4,17,0.6,39.3468353,-9.3202125,37.26,0.027,278.4328,1
4,17,0.6,39.3468354,-9.3202126,37.28,0.011,278.4328,1
4,17,0.6,39.3468354,-9.3202127,37.31,0.006,278.4328,1
4,17,0.6,39.3468355,-9.3202128,37.33,0.049,278.4328,1
4,17,0.6,39.3468356,-9.3202129,37.37,0.028,278.4328,1
4,17,0.6,39.3468356,-9.3202129,37.38,0.027,278.4328,1
4,17,0.6,39.3468356,-9.320213,37.38,0.026,278.4328,1
4,17,0.6,39.3468357,-9.320213,37.4,0.02,278.4328,1
4,17,0.6,39.3468357,-9.3202131,37.42,0.025,278.4328,1
4,17,0.6,39.3468358,-9.3202131,37.44,0.013,278.4328,1
4,17,0.6,39.3468359,-9.3202131,37.47,0.018,278.4328,1
4,17,0.6,39.3468359,-9.3202132,37.48,0.011,278.4328,1
4,17,0.6,39.346836,-9.3202133,37.48,0.04,278.4328,1
4,17,0.6,39.346836,-9.3202134,37.5,0.011,278.4328,1
4,17,0.6,39.346836,-9.3202134,37.52,0.01,278.4328,1
4,17,0.6,39.3468361,-9.3202134,37.52,0.026,278.4328,1
4,17,0.6,39.3468361,-9.3202134,37.53,0.019,278.4328,1
4,17,0.6,39.3468362,-9.3202134,37.54,0.018,278.4328,1
4,17,0.6,39.3468362,-9.3202135,37.55,0.015,278.4328,1
4,17,0.6,39.3468362,-9.3202136,37.57,0.021,278.4328,1
4,17,0.6,39.3468363,-9.3202136,37.58,0.009000001,278.4328,1
4,17,0.6,39.3468363,-9.3202137,37.6,0.023,278.4328,1
4,17,0.6,39.3468363,-9.3202138,37.61,0.016,278.4328,1
4,17,0.6,39.3468364,-9.3202138,37.62,0.011,278.4328,1
4,17,0.6,39.3468364,-9.3202139,37.63,0.036,278.4328,1
4,17,0.6,39.3468364,-9.320214,37.63,0.014,278.4328,1
4,17,0.6,39.3468364,-9.320214,37.64,0.015,278.4328,1
4,17,0.6,39.3468365,-9.3202141,37.65,0.005,278.4328,1
4,17,0.6,39.3468365,-9.3202142,37.66,0.028,278.4328,1
4,17,0.6,39.3468366,-9.3202143,37.66,0.028,278.4328,1
4,17,0.6,39.3468367,-9.3202144,37.66,0.013,278.4328,1
4,17,0.6,39.3468368,-9.3202144,37.67,0.022,278.4328,1
4,17,0.6,39.3468368,-9.3202145,37.67,0.014,278.4328,1
4,17,0.6,39.3468369,-9.3202145,37.7,0.011,278.4328,1
4,17,0.6,39.346837,-9.3202146,37.7,0.018,278.4328,1
4,17,0.6,39.346837,-9.3202146,37.71,0.022,278.4328,1
4,17,0.6,39.3468371,-9.3202147,37.72,0.043,278.4328,1
4,17,0.6,39.3468371,-9.3202148,37.73,0.025,278.4328,1
4,17,0.6,39.3468372,-9.3202148,37.75,0.014,278.4328,1
4,17,0.6,39.3468372,-9.3202149,37.77,0.016,278.4328,1
4,17,0.6,39.3468372,-9.320215,37.79,0.011,278.4328,1
4,17,0.6,39.3468373,-9.320215,37.82,0.015,278.4328,1
4,17,0.6,39.3468373,-9.3202151,37.83,0.04,278.4328,1
4,17,0.6,39.3468373,-9.3202152,37.85,0.008,278.4328,1
4,17,0.6,39.3468373,-9.3202152,37.88,0.02,278.4328,1
4,17,0.6,39.3468373,-9.3202153,37.87,0.025,278.4328,1
4,17,0.6,39.3468374,-9.3202154,37.89,0.01,278.4328,1
4,17,0.6,39.3468374,-9.3202154,37.9,0.017,278.4328,1
4,17,0.6,39.3468375,-9.3202154,37.91,0.013,278.4328,1
4,17,0.6,39.3468375,-9.3202155,37.94,0.015,278.4328,1
4,17,0.6,39.3468375,-9.3202155,37.95,0.024,278.4328,1
4,17,0.6,39.3468376,-9.3202155,37.96,0.045,278.4328,1
4,17,0.6,39.3468377,-9.3202155,37.95,0.019,278.4328,1
4,17,0.6,39.3468377,-9.3202155,37.95,0.037,278.4328,1
4,17,0.6,39.3468377,-9.3202156,37.94,0.023,278.4328,1
4,17,0.6,39.3468377,-9.3202157,37.95,0.021,278.4328,1
4,17,0.6,39.3468377,-9.3202157,37.95,0.011,278.4328,1
