'Alt','Press','Temp','Health'
0.3428511,101620.2,34.26,1
0.5469291,101617.8,34.26,1
0.476182,101618.7,34.27,1
0.405435,101619.5,34.26,1
0.3863877,101619.7,34.27,1
0.3809457,101619.8,34.27,1
0.3265248,101620.4,34.27,1
0.3891087,101619.7,34.27,1
0.3047565,101620.7,34.27,1
0.473461,101618.7,34.27,1
0.3428511,101620.2,34.27,1
0.4816241,101618.6,34.27,1
0.2095201,101621.8,34.27,1
0.3591773,101620,34.27,1
0.402714,101619.5,34.27,1
0.3727825,101619.9,34.27,1
0.3646194,101620,34.28,1
0.3646194,101620,34.27,1
0.1442151,101622.5,34.27,1
0.4680189,101618.8,34.27,1
0.2612199,101621.2,34.28,1
0.4408085,101619.1,34.28,1
0.2884303,101620.9,34.27,1
0.4435296,101619,34.27,1
0.2666619,101621.1,34.28,1
0.3074776,101620.6,34.28,1
0.3863877,101619.7,34.28,1
0.3863877,101619.7,34.28,1
0.3455721,101620.2,34.28,1
0.3809457,101619.8,34.28,1
0.3782246,101619.8,34.28,1
0.4816241,101618.6,34.28,1
0.4652979,101618.8,34.28,1
0.4435296,101619,34.28,1
0.2802671,101620.9,34.28,1
0.3972719,101619.6,34.28,1
0.07891016,101623.3,34.29,1
0.2775461,101621,34.28,1
0.5061135,101618.3,34.29,1
0.6612128,101616.5,34.28,1
0.4190402,101619.3,34.28,1
0.3999929,101619.6,34.29,1
0.4489717,101619,34.28,1
0.3727825,101619.9,34.29,1
0.337409,101620.3,34.29,1
0.3646194,101620,34.29,1
0.3101986,101620.6,34.29,1
0.1986359,101621.9,34.29,1
0.3074776,101620.6,34.29,1
0.408156,101619.5,34.29,1
0.3210827,101620.5,34.29,1
0.1850307,101622.1,34.29,1
0.3238038,101620.4,34.29,1
0.4680189,101618.8,34.29,1
0.2394515,101621.4,34.3,1
0.3836667,101619.7,34.29,1
0.3945508,101619.6,34.29,1
0.4870662,101618.5,34.3,1
0.5686974,101617.6,34.3,1
0.4680189,101618.8,34.3,1
0.2584988,101621.2,34.3,1
0.3129196,101620.6,34.3,1
0.2557778,101621.2,34.3,1
0.3455721,101620.2,34.3,1
0.4843452,101618.6,34.3,1
0.2584988,101621.2,34.3,1
0.3999929,101619.5,34.3,1
0.5931868,101617.3,34.29,1
0.4652979,101618.8,34.3,1
0.2067991,101621.8,34.3,1
0.3047565,101620.7,34.3,1
0.4489717,101619,34.3,1
0.4516927,101618.9,34.3,1
0.2748251,101621,34.3,1
0.4789031,101618.6,34.3,1
0.47074,101618.7,34.3,1
0.34013,101620.3,34.3,1
0.3238038,101620.4,34.31,1
0.4326454,101619.2,34.31,1
0.402714,101619.5,34.31,1
0.4544137,101618.9,34.3,1
0.3809457,101619.8,34.31,1
0.402714,101619.5,34.31,1
0.4326454,101619.2,34.3,1
0.3591773,101620,34.31,1
0.5088345,101618.3,34.31,1
0.3999929,101619.5,34.31,1
0.5605343,101617.7,34.31,1
0.5904657,101617.3,34.31,1
0.5496501,101617.8,34.31,1
0.47074,101618.7,34.31,1
0.3482932,101620.2,34.31,1
0.4163192,101619.4,34.31,1
0.2312884,101621.5,34.32,1
0.4353665,101619.1,34.31,1
0.4544137,101618.9,34.31,1
0.4816241,101618.6,34.31,1
0.4299244,101619.2,34.31,1
0.6176761,101617,34.31,1
0.1904728,101622,34.32,1
0.6176761,101617,34.32,1
0.4897873,101618.5,34.32,1
0.3537352,101620.1,34.32,1
0.4299244,101619.2,34.32,1
0.4380875,101619.1,34.31,1
0.4326454,101619.2,34.32,1
0.476182,101618.7,34.32,1
0.2503357,101621.3,34.32,1
0.5850236,101617.4,34.32,1
0.4135981,101619.4,34.32,1
0.3999929,101619.6,34.32,1
0.4544137,101618.9,34.32,1
0.6285603,101616.9,34.32,1
0.3972719,101619.6,34.32,1
0.4353665,101619.1,34.32,1
0.3972719,101619.6,34.32,1
0.4217612,101619.3,34.32,1
0.2584988,101621.2,34.33,1
0.5088345,101618.3,34.32,1
0.473461,101618.7,34.32,1
0.4843452,101618.6,34.33,1
0.4326454,101619.2,34.32,1
0.5469291,101617.8,34.33,1
0.6203972,101617,34.32,1
0.3129196,101620.6,34.33,1
0.4135981,101619.4,34.33,1
0.5197187,101618.1,34.33,1
0.3428511,101620.2,34.33,1
0.3156407,101620.5,34.33,1
0.5578132,101617.7,34.33,1
0.3755036,101619.8,34.33,1
0.3238038,101620.4,34.33,1
0.4380875,101619.1,34.33,1
0.5033925,101618.4,34.33,1
0.204078,101621.8,34.34,1
0.2829882,101620.9,34.33,1
0.3972719,101619.6,34.33,1
0.4326454,101619.2,34.33,1
0.473461,101618.7,34.33,1
0.204078,101621.8,34.34,1
0.3292459,101620.4,34.34,1
0.4380875,101619.1,34.34,1
0.3918298,101619.7,34.34,1
0.3292459,101620.4,34.34,1
0.3809457,101619.8,34.34,1
0.3591773,101620,34.34,1
0.402714,101619.5,34.34,1
0.2367305,101621.5,34.34,1
0.4408085,101619.1,34.34,1
0.3238038,101620.4,34.34,1
0.34013,101620.3,34.34,1
0.408156,101619.5,34.34,1
0.3918298,101619.7,34.34,1
0.541487,101617.9,34.34,1
0.4544137,101618.9,34.35,1
0.1496572,101622.5,34.35,1
0.3782246,101619.8,34.34,1
0.4353665,101619.1,34.34,1
0.4952293,101618.4,34.34,1
0.5877447,101617.4,34.34,1
0.4925083,101618.5,34.35,1
0.3428511,101620.2,34.35,1
0.5224397,101618.1,34.35,1
0.4843452,101618.6,34.35,1
0.4816241,101618.6,34.35,1
0.2938724,101620.8,34.35,1
0.6258393,101616.9,34.35,1
0.4489717,101619,34.35,1
0.536045,101618,34.35,1
0.5306029,101618,34.35,1
0.473461,101618.7,34.35,1
0.4652979,101618.8,34.35,1
0.4870662,101618.5,34.35,1
0.4217612,101619.3,34.36,1
0.3918298,101619.6,34.35,1
0.3700615,101619.9,34.35,1
0.6285603,101616.9,34.35,1
0.3564563,101620.1,34.35,1
0.3891087,101619.7,34.36,1
0.2421726,101621.4,34.36,1
0.5061135,101618.3,34.35,1
0.5088345,101618.3,34.36,1
0.3809457,101619.8,34.35,1
0.4598558,101618.8,34.36,1
0.3945508,101619.6,34.36,1
0.4516927,101619,34.36,1
0.5823026,101617.4,34.35,1
0.3972719,101619.6,34.36,1
0.408156,101619.5,34.36,1
0.4326454,101619.2,34.36,1
0.3782246,101619.8,34.36,1
0.4571348,101618.9,34.36,1
0.4408085,101619.1,34.36,1
0.3809457,101619.8,34.36,1
0.47074,101618.7,34.36,1
0.4272033,101619.3,34.36,1
0.402714,101619.5,34.36,1
0.3129196,101620.6,34.37,1
0.2829882,101620.9,34.37,1
0.4652979,101618.8,34.36,1
0.3591773,101620,34.36,1
0.5986289,101617.2,34.36,1
0.4462506,101619,34.36,1
0.2367305,101621.5,34.37,1
0.4489717,101619,34.37,1
0.5033925,101618.4,34.36,1
0.405435,101619.5,34.37,1
0.4380875,101619.1,34.37,1
0.3945508,101619.6,34.37,1
0.3482932,101620.2,34.37,1
0.5006714,101618.4,34.37,1
0.4380875,101619.1,34.37,1
0.544208,101617.9,34.37,1
0.4680189,101618.8,34.37,1
0.3646194,101620,34.37,1
0.5251608,101618.1,34.37,1
0.4163192,101619.4,34.37,1
0.473461,101618.7,34.37,1
0.5333239,101618,34.38,1
0.5197187,101618.2,34.38,1
0.4979504,101618.4,34.37,1
0.4897873,101618.5,34.37,1
0.5496501,101617.8,34.37,1
0.541487,101617.9,34.38,1
0.3428511,101620.2,34.38,1
0.4135981,101619.4,34.38,1
0.3129196,101620.6,34.38,1
0.3972719,101619.6,34.38,1
0.4870662,101618.5,34.38,1
0.4843452,101618.6,34.38,1
0.4299244,101619.2,34.38,1
0.3891087,101619.7,34.38,1
0.34013,101620.3,34.38,1
0.5686974,101617.6,34.38,1
0.5169976,101618.2,34.38,1
0.5823026,101617.4,34.38,1
0.4625768,101618.8,34.38,1
0.4625768,101618.8,34.38,1
0.3183617,101620.5,34.38,1
0.405435,101619.5,34.38,1
0.4544137,101618.9,34.39,1
0.4843452,101618.6,34.38,1
0.3700615,101619.9,34.39,1
0.476182,101618.6,34.39,1
0.4326454,101619.2,34.39,1
0.5850236,101617.4,34.39,1
0.536045,101618,34.39,1
0.5088345,101618.3,34.39,1
0.541487,101617.9,34.39,0
0.5632553,101617.7,34.39,0
0.5523712,101617.8,34.39,0
0.6013499,101617.2,34.39,0
0.3346879,101620.3,34.39,0
0.4816241,101618.6,34.39,0
0.5033925,101618.3,34.39,0
0.5578132,101617.7,34.39,0
0.3755036,101619.8,34.39,0
0.5033925,101618.3,34.4,0
0.3537352,101620.1,34.39,0
0.2584988,101621.2,34.4,0
0.5306029,101618,34.39,0
0.4598558,101618.8,34.39,0
0.4462506,101619,34.39,0
0.5959078,101617.3,34.39,0
0.3346879,101620.3,34.4,0
0.3591773,101620,34.4,0
0.3510142,101620.1,34.4,0
0.473461,101618.7,34.4,0
0.2748251,101621,34.4,0
0.3782246,101619.8,34.41,0
0.5306029,101618,34.4,0
0.5469291,101617.8,34.4,0
0.2340095,101621.5,34.41,0
0.4489717,101619,34.4,0
0.4925083,101618.5,34.4,0
0.3428511,101620.2,34.4,0
0.402714,101619.5,34.4,0
0.3673404,101619.9,34.41,0
0.5197187,101618.1,34.4,0
0.4680189,101618.8,34.4,0
0.3863877,101619.7,34.4,0
0.2829882,101620.9,34.41,0
0.2993144,101620.7,34.41,0
0.4135981,101619.4,34.41,0
0.4925083,101618.5,34.41,0
0.4108771,101619.4,34.41,0
0.3727825,101619.9,34.41,0
0.3700615,101619.9,34.41,0
0.2938724,101620.8,34.41,0
0.5278818,101618,34.41,0
0.3809457,101619.8,34.41,0
0.4816241,101618.6,34.41,0
0.3918298,101619.6,34.41,0
0.337409,101620.3,34.41,0
0.5033925,101618.4,34.41,0
0.6340024,101616.8,34.41,0
0.5169976,101618.2,34.41,0
0.1251678,101622.8,34.42,0
0.4516927,101618.9,34.42,0
0.34013,101620.3,34.42,0
0.4843452,101618.6,34.41,0
0.5033925,101618.3,34.41,0
0.5142766,101618.2,34.41,0
0.606792,101617.1,34.42,0
0.4108771,101619.4,34.42,0
0.5550922,101617.7,34.42,0
0.337409,101620.3,34.42,0
0.3210827,101620.5,34.42,0
0.3319669,101620.4,34.42,0
0.2612199,101621.2,34.42,0
0.3727825,101619.9,34.42,0
0.3972719,101619.6,34.42,0
0.1823097,101622.1,34.42,0
0.3673404,101620,34.42,0
0.4244823,101619.3,34.42,0
0.4244823,101619.3,34.42,0
0.3265248,101620.4,34.42,0
0.4380875,101619.1,34.42,0
0.3972719,101619.6,34.42,0
0.4516927,101618.9,34.42,0
0.4408085,101619.1,34.42,0
0.4625768,101618.8,34.43,0
0.3891087,101619.7,34.43,0
0.5686974,101617.6,34.43,0
0.5741395,101617.5,34.43,0
0.3292459,101620.4,34.43,0
0.3564563,101620.1,34.43,0
0.408156,101619.4,34.43,0
0.4163192,101619.4,34.43,0
0.4326454,101619.2,34.43,0
0.4598558,101618.9,34.43,0
0.536045,101618,34.43,0
0.6421655,101616.7,34.43,0
0.402714,101619.5,34.43,0
0.3618984,101620,34.43,0
0.4135981,101619.4,34.43,0
0.3265248,101620.4,34.44,0
0.3101986,101620.6,34.43,0
0.3210827,101620.5,34.43,0
0.4870662,101618.5,34.43,0
0.402714,101619.5,34.44,0
0.3863877,101619.7,34.43,0
0.4516927,101618.9,34.44,0
0.3265248,101620.4,34.44,0
0.4516927,101618.9,34.43,0
0.3319669,101620.3,34.44,0
0.6557707,101616.6,34.44,0
0.34013,101620.3,34.44,0
0.2775461,101621,34.44,0
0.4326454,101619.2,34.44,0
0.5714185,101617.5,34.44,0
0.3945508,101619.6,34.44,0
0.4190402,101619.3,34.44,0
0.3265248,101620.4,34.44,0
0.3047565,101620.7,34.44,0
0.4244823,101619.3,34.45,0
0.3809457,101619.8,34.44,0
0.34013,101620.3,34.44,0
0.3510142,101620.1,34.45,0
0.3673404,101619.9,34.45,0
0.4598558,101618.9,34.45,0
0.4598558,101618.9,34.45,0
0.4380875,101619.1,34.44,0
0.2884303,101620.9,34.45,0
0.4571348,101618.9,34.45,0
0.4897873,101618.5,34.44,0
0.3537352,101620.1,34.45,0
0.3755036,101619.8,34.45,0
0.3482932,101620.1,34.45,0
0.1578203,101622.4,34.45,0
0.4680189,101618.8,34.45,0
0.5469291,101617.8,34.45,0
0.4625768,101618.8,34.45,0
0.2829882,101620.9,34.45,0
0.408156,101619.5,34.45,0
0.5169976,101618.2,34.45,0
0.2258464,101621.6,34.45,0
0.2612199,101621.2,34.46,0
0.3346879,101620.3,34.45,0
0.5931868,101617.3,34.45,0
0.5169976,101618.2,34.45,0
0.5033925,101618.3,34.45,0
0.4516927,101619,34.45,0
0.2122411,101621.7,34.46,0
0.3265248,101620.4,34.46,0
0.541487,101617.9,34.45,0
0.3129196,101620.6,34.46,0
0.3863877,101619.7,34.46,0
0.5768605,101617.5,34.46,0
0.6203972,101617,34.46,0
0.5142766,101618.2,34.46,0
0.4435296,101619.1,34.46,0
0.4516927,101618.9,34.46,0
0.4408085,101619.1,34.46,0
0.3319669,101620.4,34.46,0
0.5061135,101618.3,34.46,0
0.3618984,101620,34.46,0
0.5550922,101617.7,34.46,0
0.3646194,101620,34.46,0
0.34013,101620.2,34.47,0
0.5197187,101618.2,34.46,0
0.5278818,101618.1,34.46,0
0.609513,101617.1,34.46,0
0.4843452,101618.6,34.47,0
0.4135981,101619.4,34.46,0
0.3809457,101619.8,34.47,0
0.5550922,101617.7,34.46,0
0.4135981,101619.4,34.47,0
0.5469291,101617.8,34.47,0
0.5578132,101617.7,34.47,0
0.3836667,101619.7,34.47,0
0.4108771,101619.4,34.47,0
0.3210827,101620.5,34.47,0
0.3156407,101620.5,34.47,0
0.6231182,101617,34.47,0
0.402714,101619.5,34.47,0
0.3618984,101620,34.47,0
0.4190402,101619.3,34.47,0
0.3020355,101620.7,34.47,0
0.2748251,101621,34.47,0
0.3863877,101619.7,34.47,0
0.2067991,101621.8,34.47,0
0.5823026,101617.4,34.47,0
0.3564563,101620.1,34.47,0
0.3346879,101620.3,34.48,0
0.5115556,101618.3,34.48,0
0.3047565,101620.7,34.48,0
0.3836667,101619.7,34.48,0
0.3537352,101620.1,34.48,0
0.3891087,101619.7,34.48,0
0.5115556,101618.2,34.48,0
0.3564563,101620,34.48,0
0.4435296,101619,34.48,0
0.3129196,101620.6,34.48,0
0.3999929,101619.6,34.48,0
0.5224397,101618.1,34.48,0
0.4135981,101619.4,34.48,0
0.3863877,101619.7,34.48,0
0.3510142,101620.1,34.48,0
0.2176832,101621.7,34.49,0
0.2503357,101621.3,34.48,0
0.2584988,101621.2,34.49,0
0.3972719,101619.6,34.48,0
0.3999929,101619.5,34.49,0
0.4380875,101619.1,34.49,0
0.604071,101617.2,34.48,0
0.3455721,101620.2,34.49,0
0.2748251,101621,34.49,0
0.3020355,101620.7,34.49,1
0.4870662,101618.5,34.49,1
0.2340095,101621.5,34.49,1
0.2993144,101620.7,34.49,1
0.2829882,101620.9,34.49,1
0.3101986,101620.6,34.49,1
0.2802671,101620.9,34.49,1
0.4326454,101619.2,34.49,1
0.2965934,101620.8,34.49,1
0.337409,101620.3,34.49,1
0.5986289,101617.2,34.49,1
0.5006714,101618.4,34.49,1
0.4489717,101619,34.49,1
0.3673404,101619.9,34.5,1
0.3183617,101620.5,34.5,1
0.3945508,101619.6,34.5,1
0.4789031,101618.6,34.49,1
0.3537352,101620.1,34.49,1
0.3618984,101620,34.5,1
0.4190402,101619.3,34.5,1
0.3510142,101620.1,34.5,1
0.5795816,101617.4,34.5,1
0.4652979,101618.8,34.5,1
0.5469291,101617.9,34.5,1
0.06258392,101623.5,34.5,1
0.1278889,101622.8,34.51,1
0.4435296,101619,34.5,1
0.4135981,101619.4,34.5,1
0.3047565,101620.7,34.5,1
0.4272033,101619.2,34.5,1
0.4380875,101619.1,34.51,1
0.4516927,101618.9,34.5,1
0.405435,101619.5,34.5,1
0.3755036,101619.9,34.51,1
0.2448936,101621.4,34.51,1
0.3265248,101620.4,34.51,1
0.337409,101620.3,34.51,1
0.2911513,101620.8,34.51,1
0.2993144,101620.7,34.5,1
0.4680189,101618.8,34.5,1
0.2612199,101621.2,34.51,1
0.3863877,101619.7,34.51,1
0.408156,101619.5,34.51,1
0.09523641,101623.1,34.51,1
0.3346879,101620.3,34.51,1
0.4516927,101619,34.51,1
0.34013,101620.2,34.51,1
0.2204043,101621.6,34.51,1
0.2748251,101621,34.51,1
0.3537352,101620.1,34.51,1
0.269383,101621.1,34.51,1
0.3891087,101619.7,34.51,1
0.3863877,101619.7,34.51,1
0.4598558,101618.9,34.51,1
0.3156407,101620.5,34.52,1
0.5523712,101617.8,34.51,1
0.1959149,101621.9,34.51,1
0.3238038,101620.4,34.52,1
0.4516927,101619,34.52,1
0.2639409,101621.1,34.52,1
0.4108771,101619.4,34.52,1
0.3292459,101620.4,34.52,1
0.4244823,101619.3,34.52,1
0.4108771,101619.4,34.52,1
0.3918298,101619.6,34.52,1
0.2095201,101621.8,34.52,1
0.5795816,101617.4,34.52,1
0.2476147,101621.3,34.52,1
0.5033925,101618.3,34.52,1
0.1850307,101622.1,34.53,1
0.2993144,101620.7,34.53,1
0.4680189,101618.8,34.52,1
0.1823097,101622.1,34.53,1
0.2829882,101620.9,34.52,1
0.2258464,101621.6,34.52,1
0.1632624,101622.3,34.53,1
0.2857092,101620.9,34.52,1
0.3782246,101619.8,34.53,1
0.3129196,101620.6,34.53,1
0.3863877,101619.7,34.53,1
0.3101986,101620.6,34.53,1
0.3999929,101619.6,34.53,1
0.4163192,101619.4,34.53,1
0.3510142,101620.1,34.53,1
0.408156,101619.4,34.53,1
0.3129196,101620.6,34.53,1
0.4353665,101619.1,34.53,1
0.544208,101617.9,34.53,1
0.4462506,101619,34.53,1
0.3999929,101619.6,34.53,1
0.3455721,101620.2,34.53,1
0.3428511,101620.2,34.53,1
0.5224397,101618.1,34.53,1
0.4489717,101619,34.53,1
0.3755036,101619.9,34.53,1
0.4870662,101618.5,34.53,1
0.3537352,101620.1,34.53,1
0.4108771,101619.4,34.54,1
0.3918298,101619.7,34.53,1
0.3074776,101620.6,34.54,1
0.4408085,101619.1,34.54,1
0.1550993,101622.4,34.54,1
0.3809457,101619.8,34.54,1
0.2394515,101621.4,34.54,1
0.1632624,101622.3,34.54,1
0.3183617,101620.5,34.54,1
0.3238038,101620.5,34.54,1
0.405435,101619.5,34.54,1
0.3727825,101619.9,34.54,1
0.3972719,101619.6,34.54,1
0.2748251,101621,34.54,1
0.3673404,101620,34.54,1
0.2884303,101620.9,34.54,1
0.3510142,101620.1,34.55,1
0.3891087,101619.7,34.54,1
0.4571348,101618.9,34.54,1
0.34013,101620.3,34.54,1
0.1442151,101622.5,34.55,1
0.2612199,101621.2,34.54,1
0.1278889,101622.8,34.55,1
0.2639409,101621.2,34.54,1
0.3782246,101619.8,34.55,1
0.1033995,101623,34.55,1
0.3482932,101620.1,34.55,1
0.4135981,101619.4,34.55,1
0.4163192,101619.4,34.55,1
0.1142837,101622.9,34.55,1
0.2829882,101620.9,34.55,1
0.2204043,101621.7,34.55,1
0.204078,101621.8,34.55,1
0.3564563,101620.1,34.55,1
0.3183617,101620.5,34.55,1
0.133331,101622.7,34.55,1
0.1823097,101622.1,34.55,1
0.3863877,101619.7,34.55,1
0.2367305,101621.5,34.55,1
0.2666619,101621.1,34.55,1
0.337409,101620.3,34.56,1
0.2231253,101621.6,34.55,1
0.4272033,101619.3,34.55,1
0.2965934,101620.8,34.56,1
0.1306099,101622.7,34.56,1
0.3918298,101619.7,34.55,1
0.2312884,101621.5,34.56,1
0.34013,101620.3,34.56,1
0.3210827,101620.5,34.56,1
0.3319669,101620.4,34.56,1
0.2394515,101621.4,34.56,1
0.3537352,101620.1,34.56,1
0.3673404,101619.9,34.56,1
0.1959149,101621.9,34.56,1
0.3755036,101619.8,34.56,1
0.2503357,101621.3,34.56,1
0.1959149,101622,34.57,1
0.2884303,101620.9,34.57,1
0.544208,101617.9,34.56,1
0.2884303,101620.9,34.56,1
0.3727825,101619.9,34.56,1
0.204078,101621.8,34.57,1
0.2612199,101621.2,34.57,1
0.2911513,101620.8,34.57,1
0.2857092,101620.9,34.57,1
0.2231253,101621.6,34.57,1
0.3346879,101620.3,34.57,1
0.1414941,101622.6,34.57,1
0.3591773,101620,34.57,1
0.2421726,101621.4,34.57,1
0.3455721,101620.2,34.57,1
0.1469362,101622.5,34.57,1
0.1496572,101622.5,34.57,1
0.2476147,101621.3,34.57,1
0.2557778,101621.2,34.57,1
0.2503357,101621.3,34.57,1
0.3292459,101620.4,34.58,1
0.2802671,101621,34.57,1
0.2993144,101620.7,34.57,1
0.2503357,101621.3,34.57,1
0.1714255,101622.2,34.58,1
0.402714,101619.5,34.58,1
0.2394515,101621.4,34.58,1
0.2176832,101621.7,34.58,1
0.2802671,101621,34.57,1
0.3809457,101619.8,34.58,1
0.2095201,101621.8,34.58,1
0.3156407,101620.5,34.58,1
0.1959149,101621.9,34.58,1
0.3482932,101620.2,34.58,1
0.2993144,101620.7,34.58,1
0.3074776,101620.6,34.58,1
0.3673404,101620,34.58,1
0.4299244,101619.2,34.58,1
0.4544137,101618.9,34.58,1
0.4462506,101619,34.58,1
0.3020355,101620.7,34.58,1
0.3891087,101619.7,34.58,1
0.1306099,101622.7,34.59,1
0.2149622,101621.7,34.59,1
0.3129196,101620.6,34.58,1
0.5115556,101618.2,34.58,1
0.4272033,101619.2,34.59,1
0.5006714,101618.4,34.58,1
0.3700615,101619.9,34.59,1
0.2584988,101621.2,34.59,1
0.4816241,101618.6,34.58,1
0.3564563,101620.1,34.59,1
0.269383,101621.1,34.59,1
0.09251537,101623.2,34.59,1
0.34013,101620.2,34.59,1
0.2775461,101621,34.59,1
0.3428511,101620.2,34.59,1
0.2802671,101621,34.59,1
0.269383,101621.1,34.59,1
0.3945508,101619.6,34.59,1
0.3482932,101620.2,34.59,1
0.536045,101618,34.59,1
0.3482932,101620.1,34.59,1
0.3972719,101619.6,34.59,1
0.2394515,101621.4,34.6,1
0.1850307,101622.1,34.6,1
0.2857092,101620.9,34.59,1
0.1741466,101622.2,34.6,1
0.2775461,101621,34.6,1
0.2285674,101621.6,34.59,1
0.2748251,101621,34.6,1
0.4135981,101619.4,34.59,1
0.3537352,101620.1,34.6,1
0.04897872,101623.7,34.6,1
0.3510142,101620.1,34.59,1
0.3346879,101620.3,34.6,1
0.1931939,101622,34.6,1
0.3292459,101620.4,34.6,1
0.3700615,101619.9,34.6,1
0.2938724,101620.8,34.6,1
0.1442151,101622.5,34.6,1
0.3537352,101620.1,34.6,1
0.1659835,101622.3,34.6,1
0.1278889,101622.7,34.6,1
0.3265248,101620.4,34.61,1
0.2340095,101621.5,34.6,1
0.2639409,101621.2,34.61,1
0.1442151,101622.6,34.61,1
0.3074776,101620.6,34.61,1
0.1496572,101622.5,34.61,1
0.1033995,101623,34.61,1
0.3863877,101619.7,34.6,1
0.1496572,101622.5,34.61,1
0.3836667,101619.7,34.6,1
0.1659835,101622.3,34.61,1
0.3047565,101620.7,34.61,1
0.3755036,101619.8,34.6,1
0.4299244,101619.2,34.61,1
0.3537352,101620.1,34.61,1
0.1850307,101622.1,34.61,1
0.3673404,101619.9,34.61,1
0.2938724,101620.8,34.61,1
0.3564563,101620.1,34.61,1
0.2884303,101620.9,34.61,1
0.405435,101619.5,34.61,1
0.2204043,101621.6,34.61,1
0.3863877,101619.7,34.61,1
0.337409,101620.3,34.61,1
0.3999929,101619.6,34.61,1
0.2530567,101621.3,34.62,1
0.2612199,101621.2,34.61,1
0.3918298,101619.6,34.62,1
0.1687045,101622.3,34.62,1
0.2884303,101620.9,34.61,1
0.08979433,101623.2,34.62,1
0.08707329,101623.2,34.62,1
0.2557778,101621.2,34.62,1
0.05714184,101623.6,34.62,1
0.1578203,101622.4,34.62,1
0.3238038,101620.5,34.62,1
0.2067991,101621.8,34.62,1
0.1115627,101622.9,34.62,1
0.1578203,101622.4,34.62,1
0.3891087,101619.7,34.62,1
0.2394515,101621.4,34.62,1
0.2503357,101621.3,34.62,1
0.204078,101621.8,34.62,1
0.2503357,101621.3,34.62,1
0.2176832,101621.7,34.62,1
0.1578203,101622.4,34.63,1
0.08435225,101623.3,34.62,1
0.3591773,101620,34.62,1
0.1306099,101622.7,34.63,1
0.204078,101621.9,34.63,1
0.1442151,101622.5,34.63,1
0.0408156,101623.8,34.63,1
0.2312884,101621.5,34.63,1
0.2367305,101621.5,34.63,1
0.2775461,101621,34.63,1
0.3455721,101620.2,34.63,1
0.2612199,101621.2,34.63,1
0.337409,101620.3,34.63,1
0.1714255,101622.2,34.63,1
0.2612199,101621.2,34.63,1
0.2612199,101621.2,34.63,1
0.3836667,101619.8,34.63,1
0.2884303,101620.9,34.63,1
0.337409,101620.3,34.63,1
0.1170047,101622.9,34.64,1
0.4272033,101619.2,34.63,1
0.3156407,101620.5,34.64,1
0.2312884,101621.5,34.64,1
0.2258464,101621.6,34.63,1
0.2122411,101621.7,34.64,1
0.3074776,101620.6,34.64,1
0.1931939,101622,34.64,1
0.3156407,101620.5,34.64,1
0.1632624,101622.3,34.64,1
0.1714255,101622.2,34.64,1
0.1795887,101622.1,34.64,1
0.2204043,101621.7,34.64,1
0.3618984,101620,34.64,1
0.2965934,101620.8,34.64,1
0.2612199,101621.2,34.64,1
0.2067991,101621.8,34.64,1
0.06258392,101623.5,34.65,1
0.2149622,101621.7,34.65,1
0.3129196,101620.6,34.64,1
0.1306099,101622.7,34.64,1
0.3346879,101620.3,34.65,1
0.2829882,101620.9,34.64,1
0.3455721,101620.2,34.64,1
0.2938724,101620.8,34.64,1
0.2530567,101621.3,34.65,1
0.3292459,101620.4,34.65,1
0.2748251,101621,34.65,1
0.473461,101618.7,34.64,1
0.1306099,101622.7,34.65,1
0.3700615,101619.9,34.65,1
0.2884303,101620.9,34.64,1
0.3020355,101620.7,34.65,1
0.5088345,101618.3,34.65,1
0.2557778,101621.2,34.65,1
0.3455721,101620.2,34.65,1
0.01088416,101624.1,34.65,1
0.2204043,101621.6,34.65,1
0.3101986,101620.6,34.65,1
0.3156407,101620.5,34.65,1
0.1714255,101622.2,34.65,1
0.3863877,101619.7,34.65,1
0.3537352,101620.1,34.65,1
0.3428511,101620.2,34.66,1
0.1741466,101622.2,34.65,1
0.4272033,101619.2,34.65,1
0.2285674,101621.6,34.66,1
0.3074776,101620.6,34.66,1
0.2204043,101621.6,34.66,1
0.3047565,101620.7,34.66,1
0.1224468,101622.8,34.66,1
0.3727825,101619.9,34.66,1
0.2639409,101621.1,34.66,1
0.1142837,101622.9,34.66,1
0.2938724,101620.8,34.66,1
0.2149622,101621.7,34.66,1
0.1931939,101622,34.66,1
0.3945508,101619.6,34.66,1
0.3999929,101619.6,34.66,1
0.2503357,101621.3,34.66,1
0.2775461,101621,34.66,1
0.1142837,101622.9,34.66,1
0.1414941,101622.6,34.67,1
0.2367305,101621.5,34.66,1
0.2911513,101620.8,34.67,1
0.2367305,101621.5,34.67,1
0.1714255,101622.2,34.66,1
0.2857092,101620.9,34.67,1
0.3673404,101619.9,34.67,1
0.1387731,101622.6,34.67,1
0.2367305,101621.5,34.66,1
0.1768676,101622.2,34.67,1
0.1959149,101622,34.67,1
0.1741466,101622.2,34.67,1
0.3999929,101619.6,34.67,1
0.1850307,101622.1,34.67,1
0.2884303,101620.9,34.67,1
0.08707329,101623.2,34.67,1
0.2557778,101621.3,34.67,1
0.1469362,101622.5,34.67,1
0.2612199,101621.2,34.67,1
0.3346879,101620.3,34.67,1
0.4190402,101619.3,34.67,1
0.2666619,101621.1,34.68,1
0.2122411,101621.8,34.67,1
0.1442151,101622.5,34.68,1
0.1632624,101622.3,34.67,1
