'Airspeed','Temp','Health'
3.416506,29.19,0
3.09885,29.19,0
3.388549,29.19,0
2.756197,29.19,0
3.060237,29.19,1
3.267783,29.19,1
3.234701,29.19,1
3.981521,29.2,1
3.383867,29.19,1
2.886028,29.19,1
3.229794,29.19,1
3.513218,29.19,1
1.519186,29.19,1
2.906555,29.19,1
3.653044,29.19,1
3.073159,29.19,1
3.292991,29.19,1
3.457182,29.19,1
3.369783,29.19,1
3.136983,29.2,1
1.264657,29.19,1
3.093729,29.19,1
2.3711,29.19,1
3.56251,29.19,1
2.175013,29.19,1
3.644899,29.22,1
3.865582,29.2,1
2.784809,29.19,1
2.767679,29.19,1
3.912097,29.19,1
2.014893,29.19,1
3.124438,29.19,1
3.093729,29.19,1
2.86535,29.19,1
3.239599,29.19,1
3.073163,29.19,1
3.11416,29.2,1
2.899725,29.19,1
2.924414,29.19,1
3.379179,29.19,1
3.267783,29.19,1
3.219966,29.19,1
3.508702,29.19,1
3.598387,29.19,1
2.429302,29.19,1
1.001794,29.19,1
3.719849,29.19,1
1.560828,29.19,1
2.935236,29.19,1
3.29195,29.19,1
3.430398,29.2,1
2.858432,29.19,1
3.093729,29.19,1
2.956761,29.19,1
2.918987,29.19,1
2.715239,29.19,1
1.242589,29.2,1
2.437266,29.19,1
2.96728,29.2,1
3.234701,29.19,1
3.787997,29.19,1
3.244492,29.19,1
1.092947,29.19,1
3.119246,29.19,1
3.088603,29.19,1
3.263977,29.19,1
3.129394,29.19,1
3.117974,29.19,1
1.959041,29.19,1
2.493709,29.19,1
2.929829,29.19,1
2.167548,29.19,1
3.26398,29.19,1
3.10396,29.19,1
3.234701,29.19,1
2.765853,29.2,1
1.49817,29.2,1
3.285924,29.19,1
3.776471,29.19,1
3.092448,29.19,1
2.908104,29.19,1
2.935236,29.19,1
2.030741,29.19,1
2.893038,29.19,1
2.801834,29.19,1
0.2823873,29.19,1
0.9180604,29.19,1
3.620349,29.29,1
3.259115,29.2,1
2.232565,29.19,1
1.399445,29.19,1
2.476053,29.19,1
2.790499,29.19,1
2.174851,29.19,1
3.402556,29.19,1
2.756197,29.19,1
1.121273,29.19,1
2.169375,29.19,1
3.219966,29.19,1
3.025659,29.2,1
2.577167,29.19,1
0.8081771,29.19,1
1.806311,29.2,1
3.259115,29.19,1
3.249372,29.19,1
3.393225,29.19,1
3.397893,29.29,1
1.107042,29.23,1
3.234701,29.19,1
3.540189,29.2,1
3.24449,29.19,1
0.6803759,29.2,1
3.098848,29.19,1
3.249372,29.23,1
3.631278,29.19,1
3.407212,29.23,1
2.564693,29.23,1
0.520286,29.23,1
2.924414,29.29,1
3.292991,29.29,1
3.365075,29.29,1
3.088603,29.29,1
3.430398,29.29,1
2.756199,29.29,1
3.263977,29.29,1
2.962119,29.29,1
2.022918,29.29,1
2.886024,29.29,1
3.544665,29.29,1
2.397697,29.29,1
2.750438,29.29,1
2.661762,29.3,1
3.124323,29.19,1
2.756199,29.29,1
2.999346,29.3,1
3.522231,29.29,1
3.629247,29.29,1
3.154735,29.29,1
1.716508,29.29,1
2.443543,29.29,1
3.285928,29.29,1
3.09885,29.29,1
3.124325,29.29,1
2.779114,29.29,1
3.259115,29.29,1
3.411862,29.29,1
3.088601,29.29,1
3.149591,29.29,1
3.09885,29.29,1
3.383867,29.29,1
2.951395,29.29,1
3.453428,29.3,1
3.09885,29.29,1
3.117974,29.29,1
0.9854873,29.29,1
0.5706536,29.29,1
3.195253,29.29,1
2.014893,29.29,1
3.254248,29.29,1
3.664023,29.29,1
0.636329,29.29,1
3.522231,29.29,1
1.975154,29.29,1
2.160218,29.29,1
3.411862,29.29,1
3.259115,29.29,1
1.983165,29.29,1
1.806509,29.29,1
1.788869,29.29,1
2.924414,29.29,1
3.292991,29.29,1
1.68836,29.29,1
2.972924,29.29,1
3.383867,29.29,1
3.681292,29.29,1
2.475771,29.29,1
2.613815,29.29,1
3.10396,29.29,1
3.149595,29.29,1
3.243435,29.29,1
3.383867,29.29,1
2.364405,29.29,1
2.211158,29.29,1
2.790499,29.29,1
2.189381,29.29,1
3.393225,29.29,1
3.522231,29.29,1
2.841168,29.29,1
2.046467,29.29,1
3.09885,29.29,1
3.273676,29.29,1
3.093727,29.29,1
1.611485,29.29,1
0.3338486,29.29,1
1.190167,29.29,1
3.911221,29.29,1
3.10396,29.29,1
3.655361,29.29,1
3.259115,29.29,1
2.756199,29.29,1
2.069578,29.29,1
2.935236,29.29,1
1.264657,29.29,1
3.259115,29.29,1
3.111612,29.29,1
1.894997,29.29,1
1.950931,29.29,1
3.558058,29.29,1
1.697729,29.29,1
3.103959,29.29,1
3.97654,29.29,1
3.369783,29.29,1
3.374484,29.29,1
3.259113,29.29,1
3.587357,29.29,1
2.196606,29.29,1
2.813257,29.29,1
3.119246,29.29,1
2.918987,29.29,1
3.263977,29.29,1
2.972803,29.29,1
3.393222,29.29,1
3.24449,29.29,1
3.3074,29.29,1
1.936603,29.29,1
2.371097,29.29,1
3.833759,29.3,1
1.752749,29.29,1
1.399692,29.29,1
2.210994,29.29,1
2.872262,29.29,1
1.706667,29.29,1
1.166859,29.29,1
2.663657,29.29,1
2.715239,29.29,1
1.991148,29.29,1
2.488686,29.29,1
1.422169,29.29,1
2.267833,29.29,1
3.109059,29.29,1
3.804704,29.29,1
3.249372,29.29,1
2.773402,29.29,1
3.480037,29.29,1
3.655361,29.29,1
2.485573,29.29,1
1.991148,29.29,1
3.451448,29.29,1
3.434176,29.29,1
3.439942,29.29,1
3.360359,29.29,1
2.384432,29.29,1
3.093727,29.29,1
3.56251,29.29,1
3.517727,29.29,1
3.916281,29.29,1
3.224885,29.29,1
3.631278,29.29,1
3.508702,29.29,1
3.267781,29.29,1
3.792182,29.29,1
1.422169,29.29,1
3.425774,29.29,1
3.388549,29.29,1
3.526728,29.29,1
1.49817,29.29,1
0.7883207,29.29,1
2.940629,29.29,1
3.451447,29.29,1
3.451443,29.29,1
3.490582,29.29,1
1.950928,29.29,1
2.940631,29.29,1
2.007181,29.29,1
1.983165,29.29,1
2.886026,29.29,1
3.56251,29.29,1
2.57087,29.29,1
3.111612,29.29,1
2.253612,29.29,1
2.779114,29.29,1
2.924414,29.29,1
2.935236,29.29,1
2.935236,29.29,1
2.738886,29.29,1
2.738889,29.29,1
2.437334,29.29,1
2.178491,29.29,1
0.9933775,29.29,1
2.069408,29.29,1
2.750443,29.29,1
2.773402,29.29,1
3.114156,29.29,1
3.540192,29.37,1
1.894997,29.29,1
1.092947,29.29,1
2.779109,29.29,1
1.09263,29.37,1
2.95688,29.33,1
1.786346,29.29,1
3.104074,29.29,1
2.061902,29.29,1
3.11416,29.29,1
3.273844,29.29,1
3.646677,29.29,1
1.487786,29.29,1
2.902647,29.29,1
3.254248,29.29,1
3.273842,29.29,1
3.060239,29.35,1
1.399437,29.35,1
2.260948,29.29,1
2.98345,29.33,1
1.399437,29.35,1
3.098846,29.35,1
2.656207,29.36,1
3.397893,29.29,1
2.750438,29.31,1
4.024504,29.37,1
3.365075,29.29,1
3.088601,29.29,1
3.234701,29.32,1
2.946018,29.39,1
3.360359,29.39,1
2.643835,29.4,1
3.508702,29.37,1
2.897181,29.32,1
2.899727,29.39,1
3.210102,29.39,1
3.249372,29.39,1
3.474338,29.39,1
3.234701,29.39,1
2.607609,29.39,1
2.404296,29.39,1
2.933699,29.39,1
2.625786,29.39,1
1.780184,29.39,1
2.397697,29.39,1
2.429121,29.39,1
3.254248,29.39,1
2.203813,29.39,1
0.76759,29.39,1
3.93647,29.39,1
1.477328,29.39,1
1.873966,29.39,1
3.154623,29.39,1
3.355639,29.39,1
3.439945,29.39,1
3.117972,29.39,1
3.243435,29.39,1
3.09885,29.39,1
3.239599,29.39,1
2.940446,29.39,1
3.239603,29.39,1
3.144556,29.39,1
3.50418,29.39,1
2.779109,29.39,1
2.811508,29.39,1
2.813132,29.39,1
3.27989,29.39,1
3.139511,29.39,1
2.773402,29.39,1
3.249372,29.39,1
2.940629,29.39,1
2.779114,29.39,1
1.216515,29.39,1
2.595555,29.39,1
0.7249805,29.39,1
2.926938,29.39,1
2.790499,29.39,1
2.767679,29.39,1
2.908104,29.39,1
2.601521,29.39,1
2.685884,29.39,1
2.685886,29.39,1
3.29195,29.39,1
3.219966,29.39,1
2.482306,29.39,1
1.806704,29.39,1
2.485754,29.39,1
2.790499,29.39,1
2.196772,29.39,1
2.160221,29.39,1
2.967465,29.39,1
2.693253,29.39,1
2.940631,29.39,1
3.553599,29.39,1
2.761946,29.39,1
2.790499,29.39,1
2.918987,29.39,1
3.526728,29.39,1
2.956761,29.39,1
2.469573,29.39,1
3.098846,29.39,1
3.124325,29.39,1
2.924414,29.39,1
2.929829,29.39,1
2.9728,29.39,1
3.083463,29.39,1
4.130017,29.39,1
3.457183,29.39,1
3.531222,29.39,1
2.733095,29.39,1
1.466072,29.39,1
0.578003,29.39,1
1.255786,29.39,1
3.672669,29.39,1
2.918987,29.39,1
1.280785,29.39,1
2.962115,29.39,1
3.259115,29.39,1
4.354336,29.39,1
1.476855,29.39,1
2.619874,29.39,1
3.249372,29.39,1
3.11416,29.39,1
2.671087,29.39,1
2.424,29.39,1
3.445702,29.39,1
2.784809,29.39,1
2.9081,29.39,1
3.139511,29.39,1
3.642326,29.39,1
3.24937,29.39,1
3.109064,29.39,1
2.5523,29.39,1
2.424,29.39,1
3.093729,29.39,1
3.636733,29.39,1
3.088601,29.39,1
2.443538,29.39,1
2.577031,29.39,1
3.109064,29.39,1
2.790499,29.39,1
2.956761,29.39,1
3.24449,29.39,1
2.397697,29.39,1
2.924414,29.39,1
2.738889,29.39,1
3.24449,29.39,1
2.886214,29.39,1
3.093729,29.39,1
2.813257,29.39,1
2.951387,29.39,1
1.410975,29.39,1
3.24449,29.39,1
2.583172,29.39,1
2.13562,29.39,1
2.767679,29.39,1
1.328901,29.39,1
2.951395,29.39,1
3.078316,29.39,1
1.410713,29.39,1
3.425774,29.39,1
3.50418,29.39,1
3.278516,29.39,1
3.672669,29.39,1
2.174851,29.39,1
1.688575,29.39,1
2.671082,29.39,1
3.073161,29.39,1
2.761946,29.39,1
3.129394,29.39,1
3.4457,29.39,1
2.796174,29.39,1
3.093729,29.39,1
3.56251,29.39,1
3.522231,29.39,1
2.956761,29.39,1
2.978132,29.39,1
3.263977,29.39,1
3.775423,29.39,1
2.069408,29.39,1
2.727281,29.39,1
2.410885,29.39,1
2.761946,29.39,1
3.10396,29.39,1
3.215034,29.39,1
3.273842,29.39,1
2.807492,29.39,1
3.239599,29.39,1
2.935236,29.39,1
3.268831,29.39,1
3.553802,29.39,1
3.655361,29.39,1
3.078316,29.39,1
2.607609,29.39,1
2.935236,29.39,1
3.083463,29.39,1
3.134457,29.39,1
2.908104,29.46,1
3.374484,29.39,1
3.435017,29.39,1
3.291952,29.39,1
2.595417,29.39,1
2.564698,29.45,1
2.727288,29.39,1
2.951395,29.39,1
2.744672,29.39,1
2.625786,29.48,1
2.796174,29.43,1
2.685882,29.49,1
2.773402,29.49,1
3.234701,29.49,1
3.653044,29.39,1
3.093729,29.39,1
3.11416,29.45,1
2.891699,29.44,1
3.249372,29.39,1
3.078316,29.39,1
3.078316,29.43,1
0.8457636,29.49,1
3.491409,29.44,1
2.533597,29.4,1
2.892884,29.44,1
2.577031,29.41,1
1.376854,29.48,1
0.8081771,29.47,1
2.246722,29.39,1
3.119246,29.42,1
2.205814,29.48,1
2.589305,29.45,1
2.456628,29.41,1
2.203816,29.49,1
1.455224,29.48,1
0.7013874,29.39,1
2.61368,29.49,1
3.254248,29.39,1
2.920157,29.49,1
2.951395,29.39,1
2.015243,29.48,1
1.017498,29.48,1
1.725721,29.49,1
1.771261,29.49,1
3.088601,29.48,1
3.29195,29.49,1
2.897181,29.48,1
3.78381,29.49,1
3.155879,29.39,1
3.034223,29.48,1
3.393222,29.49,1
2.631949,29.49,1
0.7018895,29.49,1
1.399692,29.43,1
2.767679,29.48,1
3.526732,29.49,1
2.924414,29.49,1
2.807492,29.49,1
2.807488,29.49,1
1.242816,29.48,1
2.962119,29.49,1
4.603948,29.49,1
3.062828,29.48,1
3.088601,29.49,1
3.078316,29.48,1
3.237319,29.48,1
3.244487,29.49,1
2.384434,29.49,1
0.7684171,29.49,1
2.637967,29.49,1
2.779114,29.49,1
2.733095,29.48,1
3.10396,29.49,1
3.292988,29.49,1
3.27989,29.48,1
3.631281,29.49,1
1.50918,29.49,1
2.691644,29.49,1
2.918983,29.48,1
2.918987,29.49,1
3.278516,29.49,1
1.540144,29.49,1
1.910045,29.48,1
1.926343,29.48,1
2.424,29.49,1
2.84453,29.48,1
3.239599,29.48,1
2.552303,29.48,1
3.24449,29.49,1
2.577031,29.48,1
2.761942,29.49,1
2.707929,29.49,1
2.196606,29.49,1
2.956761,29.49,1
2.239653,29.49,1
1.422169,29.49,1
2.767679,29.49,1
3.219966,29.48,1
2.940631,29.49,1
3.234701,29.49,1
3.083459,29.49,1
2.53985,29.48,1
2.87226,29.48,1
2.935236,29.49,1
2.818759,29.49,1
2.844528,29.48,1
2.39107,29.49,1
2.879151,29.48,1
2.391075,29.49,1
4.259042,29.48,1
3.462911,29.49,1
2.756199,29.49,1
2.886026,29.49,1
3.283347,29.49,1
2.196612,29.49,1
2.756199,29.49,1
2.796174,29.49,1
3.30996,29.49,1
2.913549,29.48,1
3.361718,29.49,1
2.756197,29.49,1
2.918987,29.49,1
3.273842,29.49,1
3.513218,29.48,1
2.852308,29.49,1
2.858428,29.48,1
3.09885,29.48,1
3.239599,29.49,1
3.485728,29.49,1
2.918987,29.48,1
2.935232,29.49,1
3.067999,29.49,1
3.397893,29.49,1
3.134457,29.49,1
3.369783,29.49,1
3.136985,29.49,1
3.278516,29.49,1
3.267783,29.48,1
2.671087,29.49,1
0.2823873,29.48,1
2.404524,29.48,1
2.589305,29.48,1
2.384434,29.49,1
3.139511,29.49,1
3.092448,29.48,1
3.457183,29.49,1
2.577026,29.48,1
1.46608,29.49,1
3.229794,29.48,1
3.134457,29.49,1
3.11416,29.49,1
3.402556,29.48,1
3.010019,29.49,1
1.580782,29.49,1
3.393225,29.49,1
2.935236,29.49,1
2.920157,29.49,1
2.92441,29.49,1
1.032959,29.49,1
3.105236,29.49,1
2.323817,29.48,1
2.577031,29.48,1
3.11416,29.49,1
2.790499,29.49,1
2.461535,29.48,1
2.722689,29.49,1
3.093729,29.49,1
2.906553,29.49,1
2.469575,29.49,1
1.35383,29.48,1
2.951391,29.49,1
2.897181,29.48,1
2.98345,29.49,1
3.353849,29.49,1
3.259115,29.49,1
3.086031,29.49,1
3.249372,29.49,1
2.437266,29.49,1
1.388322,29.48,1
2.437043,29.49,1
3.445702,29.48,1
3.659698,29.48,1
2.456628,29.49,1
3.073308,29.48,1
2.935236,29.48,1
2.577031,29.49,1
2.583172,29.49,1
2.430528,29.49,1
2.430675,29.49,1
2.036366,29.49,1
3.219962,29.48,1
3.040746,29.48,1
2.61368,29.49,1
3.083463,29.49,1
2.756199,29.49,1
2.397692,29.49,1
1.002145,29.48,1
3.093729,29.49,1
1.744199,29.48,1
2.456484,29.48,1
1.163216,29.49,1
2.391075,29.48,1
2.61974,29.49,1
3.249372,29.49,1
2.779114,29.48,1
2.902647,29.48,1
3.139511,29.49,1
3.249372,29.49,1
3.439942,29.48,1
3.669283,29.48,1
3.285926,29.49,1
3.229798,29.48,1
3.117974,29.49,1
2.908104,29.48,1
2.656207,29.48,1
1.433021,29.49,1
2.182288,29.48,1
1.519186,29.53,1
2.899727,29.53,1
3.254248,29.48,1
3.093732,29.49,1
3.402556,29.48,1
1.305996,29.49,1
2.589441,29.48,1
1.725513,29.52,1
3.544766,29.56,1
1.530045,29.53,1
2.430675,29.56,1
3.297801,29.49,1
3.093727,29.49,1
3.057647,29.48,1
3.234701,29.53,1
0.6964801,29.58,1
1.550636,29.58,1
3.073163,29.48,1
3.485728,29.59,1
3.057647,29.48,1
3.261713,29.48,1
3.27989,29.49,1
2.756199,29.58,1
3.303968,29.58,1
2.384432,29.58,1
2.824505,29.58,1
3.093729,29.58,1
3.397893,29.58,1
2.81313,29.59,1
2.577031,29.58,1
0.865443,29.58,1
1.77497,29.59,1
3.090311,29.58,1
2.722524,29.59,1
2.577026,29.58,1
3.111612,29.58,1
3.073163,29.58,1
2.899727,29.58,1
3.243435,29.58,1
3.073163,29.58,1
1.698096,29.58,1
0.9864712,29.59,1
3.088601,29.58,1
2.761946,29.58,1
2.98876,29.58,1
2.589305,29.58,1
3.098848,29.58,1
2.779109,29.58,1
2.967465,29.59,1
1.53,29.58,1
2.092434,29.59,1
1.975154,29.58,1
3.088601,29.58,1
2.715237,29.59,1
2.558508,29.58,1
3.062828,29.58,1
2.583172,29.58,1
2.16937,29.58,1
3.053756,29.58,1
3.553599,29.58,1
2.761946,29.58,1
2.250086,29.59,1
2.750443,29.58,1
3.098848,29.58,1
2.924414,29.58,1
3.09885,29.58,1
2.913548,29.58,1
3.525299,29.58,1
3.205157,29.58,1
1.376594,29.59,1
0.7032866,29.58,1
2.57003,29.59,1
2.703129,29.58,1
2.539847,29.58,1
3.2978,29.58,1
1.522554,29.58,1
1.999271,29.58,1
3.948398,29.58,1
3.124325,29.59,1
3.088601,29.58,1
2.913359,29.58,1
3.11416,29.58,1
2.493531,29.58,1
2.879149,29.58,1
4.398709,29.58,1
3.421143,29.59,1
3.292991,29.59,1
2.790499,29.59,1
2.773398,29.58,1
2.773402,29.58,1
1.498826,29.58,1
3.219966,29.58,1
3.098846,29.59,1
3.229798,29.58,1
0.7883207,29.58,1
0.6803843,29.58,1
2.43719,29.58,1
3.321751,29.58,1
2.461538,29.58,1
3.124321,29.58,1
3.129394,29.59,1
0.6304947,29.58,1
2.203973,29.58,1
3.149595,29.59,1
0.6058726,29.59,1
0.4546887,29.58,1
2.978132,29.59,1
2.933699,29.59,1
3.379181,29.58,1
2.038362,29.59,1
1.975338,29.58,1
1.45522,29.58,1
2.564693,29.58,1
2.174846,29.58,1
2.061732,29.58,1
2.779114,29.58,1
2.577026,29.58,1
2.972803,29.58,1
3.109064,29.58,1
2.167548,29.58,1
1.529588,29.59,1
2.583174,29.58,1
2.779114,29.58,1
2.239651,29.58,1
1.190171,29.59,1
3.124325,29.59,1
3.292988,29.59,1
3.119246,29.59,1
3.234701,29.58,1
2.26079,29.59,1
0.7254821,29.58,1
1.934792,29.58,1
2.956761,29.58,1
3.307402,29.59,1
3.10396,29.58,1
3.480033,29.58,1
2.223507,29.58,1
2.469358,29.58,1
2.946018,29.58,1
3.10396,29.58,1
2.595421,29.58,1
3.244487,29.58,1
3.649179,29.58,1
3.098846,29.58,1
2.411031,29.58,1
1.78034,29.58,1
2.785064,29.58,1
3.522228,29.59,1
2.879151,29.58,1
2.583174,29.59,1
2.68548,29.59,1
2.377778,29.58,1
1.529588,29.59,1
2.962237,29.58,1
3.124323,29.58,1
2.813132,29.59,1
3.430398,29.59,1
1.946812,29.58,1
2.189373,29.58,1
3.149595,29.58,1
2.558503,29.58,1
2.918987,29.58,1
3.453428,29.58,1
2.750443,29.58,1
2.601519,29.58,1
3.129392,29.59,1
2.693253,29.58,1
1.753213,29.58,1
0.7018895,29.58,1
2.533601,29.58,1
2.430533,29.58,1
2.951395,29.58,1
2.480615,29.58,1
3.10396,29.58,1
3.093729,29.58,1
1.304828,29.59,1
2.564693,29.58,1
0.767116,29.58,1
2.779238,29.58,1
0.9002387,29.58,1
1.959221,29.58,1
3.345692,29.59,1
3.664024,29.59,1
2.397692,29.58,1
0.4190135,29.58,1
2.994058,29.59,1
2.178488,29.58,1
3.057647,29.58,1
3.124321,29.59,1
3.360359,29.58,1
2.618636,29.58,1
3.254245,29.58,1
3.114156,29.58,1
1.734885,29.58,1
0.6315013,29.58,1
2.430533,29.58,1
3.544665,29.58,1
2.61368,29.58,1
3.169664,29.59,1
1.983346,29.58,1
0.7241198,29.59,1
0.7018895,29.58,1
2.913363,29.58,1
1.716508,29.58,1
3.234701,29.59,1
3.620347,29.58,1
2.443687,29.58,1
0.6794587,29.58,1
1.264657,29.59,1
2.371248,29.58,1
3.4457,29.58,1
3.10396,29.58,1
3.239596,29.58,1
3.393225,29.58,1
3.517727,29.58,1
2.967463,29.59,1
2.738886,29.58,1
3.09885,29.58,1
3.239599,29.58,1
3.088601,29.59,1
1.991324,29.58,1
2.45017,29.58,1
3.224885,29.58,1
3.268831,29.58,1
1.06321,29.58,1
0.2836319,29.58,1
3.544665,29.58,1
1.341598,29.58,1
3.416506,29.59,1
3.388549,29.58,1
3.259115,29.58,1
3.508702,29.58,1
1.762083,29.58,1
3.526728,29.58,0
2.813132,29.58,0
3.379179,29.58,0
0.7883207,29.58,0
2.801834,29.58,0
3.383867,29.58,0
3.229798,29.59,0
3.558058,29.59,0
1.107042,29.58,0
2.929829,29.58,0
1.942783,29.58,0
1.610822,29.59,0
0.9696275,29.58,0
3.109178,29.58,0
3.379179,29.58,0
1.455224,29.58,0
3.119359,29.58,0
3.093727,29.58,0
2.084842,29.59,0
3.379179,29.58,0
2.601521,29.58,0
2.424145,29.58,0
2.424,29.58,0
1.135632,29.58,0
2.007005,29.59,0
2.756199,29.58,0
3.379179,29.58,0
3.402556,29.58,0
3.379179,29.58,0
2.756199,29.58,0
2.182288,29.58,0
1.049132,29.59,0
1.942967,29.58,0
3.393225,29.58,0
3.283347,29.58,0
3.800536,29.58,0
3.088601,29.58,0
3.625818,29.58,0
2.693255,29.58,0
2.625786,29.58,0
3.24937,29.58,0
2.077056,29.58,0
1.93461,29.58,0
3.124325,29.59,0
1.190467,29.58,0
3.383867,29.58,0
3.283347,29.59,0
2.750438,29.58,0
0.9359684,29.58,0
0.3783591,29.58,0
1.388322,29.58,0
1.487549,29.58,0
1.433025,29.64,0
3.369776,29.64,0
0.4190135,29.58,0
3.239599,29.58,0
1.121273,29.65,0
3.285924,29.68,0
2.773402,29.64,0
2.918987,29.65,0
3.259115,29.68,0
3.268831,29.58,0
1.048196,29.62,0
3.268831,29.64,0
2.92016,29.59,0
2.892884,29.61,0
2.924416,29.58,0
2.918987,29.6,0
2.53985,29.68,0
2.779114,29.68,0
3.09885,29.66,0
2.956761,29.61,0
2.570868,29.68,0
1.573764,29.68,0
2.302637,29.68,0
3.09885,29.68,0
1.444291,29.68,0
1.47709,29.68,0
2.756199,29.68,0
2.744668,29.68,0
2.397697,29.68,0
2.5893,29.68,0
2.685886,29.68,0
3.416506,29.68,0
1.697936,29.68,0
1.873962,29.68,0
0.578023,29.68,0
1.280921,29.68,0
3.060237,29.68,0
2.767679,29.68,0
2.796171,29.68,0
1.078347,29.68,0
2.926936,29.68,0
3.10396,29.68,0
2.722526,29.68,0
2.589305,29.68,0
2.818763,29.68,0
2.750438,29.68,0
3.303968,29.68,0
3.144556,29.69,0
3.64218,29.68,0
3.067999,29.68,0
1.620404,29.68,0
1.033216,29.68,0
2.935236,29.68,0
2.9081,29.68,0
3.393225,29.68,0
2.807492,29.68,0
3.365078,29.68,0
1.229992,29.68,0
3.30996,29.68,0
2.784809,29.68,0
3.517727,29.68,0
0.9858388,29.68,0
2.779114,29.68,0
3.078316,29.68,0
3.098846,29.68,0
2.779109,29.68,0
3.411862,29.68,0
3.462909,29.68,0
3.374484,29.68,0
1.092947,29.68,0
1.850256,29.68,0
2.167548,29.68,0
2.908104,29.68,0
3.609383,29.68,0
3.346177,29.68,0
1.10736,29.68,0
1.177298,29.68,0
0.8279897,29.68,0
0.724367,29.68,0
2.384434,29.68,0
0.7470107,29.68,0
0.8275642,29.68,0
2.667981,29.68,0
3.936335,29.68,0
2.956761,29.68,0
3.229798,29.68,0
2.801838,29.68,0
2.750443,29.68,0
3.642178,29.68,0
2.750438,29.68,0
2.410885,29.68,0
1.305306,29.68,0
1.399692,29.68,0
2.779109,29.68,0
2.698064,29.68,0
3.407212,29.68,0
2.796174,29.68,0
1.550811,29.68,0
2.750438,29.68,0
3.24449,29.68,0
1.14975,29.68,0
3.229798,29.68,0
3.254248,29.68,0
3.09885,29.68,0
3.219966,29.68,0
2.929829,29.68,0
3.11416,29.68,0
2.756199,29.68,0
2.784811,29.68,0
1.68836,29.68,0
0.8275642,29.68,0
2.61987,29.68,0
2.918987,29.68,0
1.535522,29.68,0
2.779114,29.68,0
3.09885,29.68,0
3.073163,29.68,0
3.388549,29.68,0
0.767116,29.68,0
2.182288,29.68,0
3.991463,29.68,0
3.374484,29.68,0
3.098846,29.68,0
3.508702,29.68,0
1.734885,29.68,0
1.753065,29.68,0
2.929827,29.68,0
2.671087,29.68,0
2.972803,29.68,0
2.744668,29.68,0
2.897181,29.68,0
3.109061,29.68,0
2.761946,29.68,0
3.103959,29.68,0
1.959221,29.68,0
1.771261,29.68,0
2.926938,29.68,0
3.093729,29.68,0
2.913549,29.68,0
2.437038,29.68,0
3.093729,29.68,0
2.761946,29.68,0
3.468629,29.68,0
2.477587,29.68,0
2.53985,29.68,0
2.727285,29.68,0
3.09885,29.68,0
1.444471,29.68,1
2.935236,29.68,1
0.8086271,29.69,1
2.902647,29.68,1
1.509123,29.68,1
1.94311,29.68,1
2.189381,29.68,1
3.119246,29.68,1
1.926388,29.68,1
2.39107,29.68,1
3.215038,29.68,1
3.134457,29.68,1
2.564698,29.68,1
2.57087,29.68,1
2.946018,29.68,1
2.404299,29.69,1
2.902647,29.68,1
3.139513,29.69,1
0.9101009,29.68,1
2.577026,29.68,1
3.219962,29.68,1
1.350093,29.68,1
2.285047,29.68,1
3.513218,29.68,1
1.942777,29.68,1
2.469575,29.68,1
2.225451,29.68,1
2.203813,29.68,1
2.962119,29.68,1
2.935236,29.68,1
2.015068,29.68,1
1.779989,29.68,1
2.583172,29.68,1
1.950928,29.68,1
2.323196,29.68,1
3.079601,29.68,1
2.879151,29.68,1
3.263977,29.69,1
2.564698,29.68,1
2.703932,29.68,1
2.691378,29.69,1
2.891703,29.68,1
2.918987,29.68,1
3.105236,29.68,1
2.577026,29.68,1
2.61368,29.68,1
3.073163,29.68,1
3.083463,29.68,1
2.962119,29.68,1
0.8469166,29.68,1
3.254248,29.68,1
2.727288,29.68,1
1.305306,29.68,1
2.364405,29.68,1
2.761942,29.68,1
2.779114,29.68,1
3.776471,29.68,1
1.550406,29.69,1
0.8650292,29.68,1
3.088717,29.68,1
2.835582,29.69,1
3.057647,29.68,1
3.249372,29.68,1
3.105238,29.68,1
3.129394,29.68,1
3.63128,29.68,1
3.11416,29.68,1
2.038535,29.68,1
2.391075,29.68,1
2.756199,29.68,1
3.134457,29.69,1
3.398582,29.69,1
2.956027,29.7,1
1.873284,29.7,1
3.718686,29.7,1
3.296327,29.7,1
3.845021,29.7,1
3.722948,29.7,1
3.607887,29.8,1
3.457182,29.78,1
3.497077,29.68,1
2.899727,29.78,1
3.117974,29.68,1
2.715237,29.78,1
3.553599,29.68,1
3.571399,29.76,1
3.584692,29.79,1
3.092446,29.68,1
3.134457,29.76,1
3.093729,29.68,1
3.388549,29.68,1
2.601657,29.78,1
1.815609,29.78,1
1.999089,29.78,1
2.865354,29.68,1
3.383867,29.74,1
2.790499,29.78,1
2.940631,29.72,1
2.906555,29.75,1
0.2948906,29.78,1
1.46608,29.78,1
0.4537098,29.78,1
3.083459,29.78,1
2.210994,29.74,1
2.671087,29.78,1
1.32586,29.78,1
2.940631,29.78,1
3.27989,29.78,1
3.249539,29.73,1
3.267781,29.68,1
3.086033,29.71,1
3.224885,29.78,1
3.508702,29.78,1
3.383867,29.78,1
2.872262,29.78,1
2.929827,29.78,1
2.218159,29.78,1
2.656207,29.78,1
2.929829,29.78,1
3.485727,29.78,1
3.315942,29.78,1
3.109064,29.78,1
3.421143,29.78,1
1.942789,29.78,1
2.52512,29.78,1
3.49708,29.78,1
2.404299,29.78,1
3.451448,29.78,1
