'MagX','MagY',MagZ','Health',,,,,0
389,31,691,1,,,,,
389,28,690,1,,,,,
390,30,691,1,,,,,
388,28,689,1,,,,,
391,26,690,1,,,,,
393,25,688,1,,,,,
392,24,692,1,,,,,
389,30,691,1,,,,,
389,30,689,1,,,,,
392,31,686,1,,,,,
392,28,688,1,,,,,
392,28,690,1,,,,,
392,29,686,1,,,,,
391,26,688,1,,,,,
392,26,687,1,,,,,
390,26,689,1,,,,,
389,27,684,1,,,,,
389,30,686,1,,,,,
391,31,687,1,,,,,
391,30,686,1,,,,,
391,28,689,1,,,,,
389,25,690,1,,,,,
391,27,688,1,,,,,
390,29,687,1,,,,,
389,26,686,1,,,,,
389,27,687,1,,,,,
390,30,691,1,,,,,
387,28,691,1,,,,,
387,29,688,1,,,,,
389,31,691,1,,,,,
387,27,688,1,,,,,
388,26,690,1,,,,,
388,31,690,1,,,,,
391,30,690,1,,,,,
387,25,691,1,,,,,
387,28,692,1,,,,,
390,25,692,1,,,,,
393,30,687,1,,,,,
390,27,687,1,,,,,
388,28,686,1,,,,,
391,25,689,1,,,,,
388,28,687,1,,,,,
389,30,691,1,,,,,
389,30,692,1,,,,,
387,30,687,1,,,,,
387,27,687,1,,,,,
386,26,692,1,,,,,
389,33,695,1,,,,,
389,30,690,1,,,,,
388,29,693,1,,,,,
386,28,695,1,,,,,
387,29,696,1,,,,,
390,30,693,1,,,,,
388,31,694,1,,,,,
388,29,694,1,,,,,
388,31,691,1,,,,,
387,30,691,1,,,,,
388,29,687,1,,,,,
387,28,686,1,,,,,
388,29,684,1,,,,,
389,26,689,1,,,,,
390,29,695,1,,,,,
391,33,691,1,,,,,
392,33,688,1,,,,,
390,29,688,1,,,,,
390,28,689,1,,,,,
390,31,690,1,,,,,
392,32,694,1,,,,,
389,26,692,1,,,,,
388,30,685,1,,,,,
388,30,688,1,,,,,
389,29,689,1,,,,,
390,30,689,1,,,,,
390,31,687,1,,,,,
388,32,693,1,,,,,
390,33,689,1,,,,,
388,32,690,1,,,,,
392,37,690,1,,,,,
391,33,691,1,,,,,
386,32,691,1,,,,,
389,29,695,1,,,,,
391,29,692,1,,,,,
390,36,694,1,,,,,
390,34,689,1,,,,,
390,30,686,1,,,,,
388,31,685,1,,,,,
388,30,685,1,,,,,
390,32,686,1,,,,,
391,32,685,1,,,,,
389,32,681,1,,,,,
389,28,684,1,,,,,
390,29,685,1,,,,,
389,31,687,1,,,,,
389,32,682,1,,,,,
391,31,684,1,,,,,
389,30,684,1,,,,,
388,27,686,1,,,,,
390,27,683,1,,,,,
391,28,686,1,,,,,
389,27,685,1,,,,,
390,25,686,1,,,,,
390,28,684,1,,,,,
387,31,689,1,,,,,
388,33,693,1,,,,,
391,30,687,1,,,,,
392,31,688,1,,,,,
391,27,687,1,,,,,
392,29,685,1,,,,,
393,31,687,1,,,,,
391,31,689,1,,,,,
391,29,691,1,,,,,
391,28,689,1,,,,,
389,27,686,1,,,,,
391,27,684,1,,,,,
392,26,689,1,,,,,
392,26,687,1,,,,,
392,28,688,1,,,,,
392,31,690,1,,,,,
391,30,689,1,,,,,
393,28,690,1,,,,,
392,27,690,1,,,,,
391,28,687,1,,,,,
391,33,692,1,,,,,
389,33,689,1,,,,,
385,28,692,1,,,,,
390,30,692,1,,,,,
390,30,688,1,,,,,
391,32,688,1,,,,,
393,32,692,1,,,,,
392,33,687,1,,,,,
393,31,688,1,,,,,
392,30,688,1,,,,,
394,34,685,1,,,,,
393,31,687,1,,,,,
392,27,691,1,,,,,
393,30,689,1,,,,,
392,29,691,1,,,,,
394,31,689,1,,,,,
392,31,689,1,,,,,
393,29,688,1,,,,,
390,28,685,1,,,,,
390,27,690,1,,,,,
392,30,690,1,,,,,
394,29,688,1,,,,,
393,27,690,1,,,,,
392,27,693,1,,,,,
390,28,690,1,,,,,
393,28,684,1,,,,,
393,29,682,1,,,,,
394,29,684,1,,,,,
391,27,682,1,,,,,
390,27,683,1,,,,,
390,29,685,1,,,,,
391,28,685,1,,,,,
390,27,686,1,,,,,
393,24,688,1,,,,,
393,27,689,1,,,,,
393,30,691,1,,,,,
392,29,688,1,,,,,
390,29,685,1,,,,,
390,26,687,1,,,,,
387,26,687,1,,,,,
386,30,689,1,,,,,
388,32,687,1,,,,,
387,29,682,1,,,,,
390,30,685,1,,,,,
391,30,688,1,,,,,
390,30,688,1,,,,,
391,28,687,1,,,,,
391,31,687,1,,,,,
387,29,684,1,,,,,
386,29,685,1,,,,,
387,32,686,1,,,,,
388,31,691,1,,,,,
387,28,680,1,,,,,
388,28,688,1,,,,,
389,25,687,1,,,,,
391,29,687,1,,,,,
387,31,683,1,,,,,
389,30,686,1,,,,,
393,29,684,1,,,,,
388,27,689,1,,,,,
391,30,688,1,,,,,
393,31,683,1,,,,,
393,29,680,1,,,,,
391,27,683,1,,,,,
388,23,679,1,,,,,
392,29,681,1,,,,,
394,30,678,1,,,,,
390,29,679,1,,,,,
391,24,681,1,,,,,
389,25,682,1,,,,,
392,28,684,1,,,,,
389,29,686,1,,,,,
389,30,685,1,,,,,
388,27,681,1,,,,,
387,27,680,1,,,,,
388,30,684,1,,,,,
388,28,684,1,,,,,
387,31,684,1,,,,,
388,29,685,1,,,,,
390,29,688,1,,,,,
391,29,686,1,,,,,
388,28,684,1,,,,,
389,26,685,1,,,,,
391,27,684,1,,,,,
389,26,680,1,,,,,
390,29,679,1,,,,,
389,28,684,1,,,,,
389,29,684,1,,,,,
387,26,682,1,,,,,
385,25,683,1,,,,,
389,31,684,1,,,,,
391,26,684,1,,,,,
390,27,684,1,,,,,
390,29,686,1,,,,,
388,28,679,1,,,,,
387,30,682,1,,,,,
387,30,685,1,,,,,
387,32,686,1,,,,,
388,29,685,1,,,,,
389,29,687,1,,,,,
388,31,686,1,,,,,
390,30,684,1,,,,,
389,30,685,1,,,,,
391,29,683,1,,,,,
391,29,687,1,,,,,
390,34,683,1,,,,,
390,33,683,1,,,,,
390,32,683,1,,,,,
388,31,682,1,,,,,
391,31,682,1,,,,,
389,32,686,1,,,,,
389,36,683,1,,,,,
387,33,685,1,,,,,
385,32,689,1,,,,,
384,31,687,1,,,,,
387,32,686,1,,,,,
386,32,685,1,,,,,
389,35,685,1,,,,,
390,31,686,1,,,,,
387,27,690,1,,,,,
389,30,690,1,,,,,
390,30,691,1,,,,,
390,29,691,1,,,,,
389,29,686,1,,,,,
389,27,689,1,,,,,
391,31,689,1,,,,,
389,30,694,1,,,,,
390,30,688,1,,,,,
392,28,693,1,,,,,
389,25,693,1,,,,,
389,30,692,1,,,,,
389,31,689,1,,,,,
387,33,692,1,,,,,
389,33,692,1,,,,,
388,27,688,1,,,,,
390,32,683,1,,,,,
389,32,686,1,,,,,
391,32,688,1,,,,,
389,30,686,1,,,,,
386,28,688,1,,,,,
387,32,684,1,,,,,
388,35,682,1,,,,,
388,34,682,1,,,,,
390,31,682,1,,,,,
392,29,684,1,,,,,
391,34,685,1,,,,,
395,36,689,1,,,,,
394,35,687,1,,,,,
395,30,688,1,,,,,
393,31,687,1,,,,,
389,35,688,1,,,,,
392,35,687,1,,,,,
393,33,685,1,,,,,
393,33,684,1,,,,,
395,32,687,1,,,,,
393,35,688,1,,,,,
391,33,692,1,,,,,
391,32,694,1,,,,,
391,31,691,1,,,,,
390,30,688,1,,,,,
392,34,688,1,,,,,
393,32,687,1,,,,,
392,27,690,1,,,,,
391,33,694,1,,,,,
391,32,693,1,,,,,
392,34,689,1,,,,,
393,32,691,1,,,,,
394,33,694,1,,,,,
392,31,691,1,,,,,
390,30,692,1,,,,,
391,33,694,1,,,,,
391,33,691,1,,,,,
387,32,692,1,,,,,
391,32,690,1,,,,,
390,31,691,1,,,,,
392,34,689,1,,,,,
390,30,692,1,,,,,
391,28,689,1,,,,,
389,28,686,1,,,,,
387,29,689,1,,,,,
388,32,688,1,,,,,
389,31,686,1,,,,,
389,32,691,1,,,,,
391,33,690,1,,,,,
390,31,687,1,,,,,
392,31,691,1,,,,,
387,26,690,1,,,,,
388,30,688,1,,,,,
389,26,686,1,,,,,
390,27,681,1,,,,,
389,32,683,1,,,,,
391,31,682,1,,,,,
388,28,682,1,,,,,
385,31,682,1,,,,,
389,30,682,1,,,,,
388,32,687,1,,,,,
387,31,690,1,,,,,
390,32,689,1,,,,,
389,33,691,1,,,,,
390,33,694,1,,,,,
392,33,691,1,,,,,
392,35,690,1,,,,,
390,32,689,1,,,,,
391,33,690,1,,,,,
391,31,686,1,,,,,
392,34,691,1,,,,,
390,32,688,1,,,,,
391,30,685,1,,,,,
391,27,682,1,,,,,
387,27,683,1,,,,,
389,31,686,1,,,,,
391,31,682,1,,,,,
387,29,686,1,,,,,
389,29,683,1,,,,,
391,29,685,1,,,,,
390,30,687,1,,,,,
388,32,685,1,,,,,
391,31,686,1,,,,,
386,31,685,1,,,,,
387,32,684,1,,,,,
388,35,684,1,,,,,
387,32,683,1,,,,,
388,27,683,1,,,,,
390,29,685,1,,,,,
392,32,689,1,,,,,
392,30,688,1,,,,,
392,29,687,1,,,,,
393,32,686,1,,,,,
392,28,690,1,,,,,
389,27,693,1,,,,,
392,32,689,1,,,,,
392,31,686,1,,,,,
392,31,690,1,,,,,
394,29,693,1,,,,,
391,27,691,1,,,,,
390,29,687,1,,,,,
391,27,689,1,,,,,
390,29,688,1,,,,,
392,27,691,1,,,,,
390,27,689,1,,,,,
391,32,688,1,,,,,
393,31,686,1,,,,,
392,28,691,1,,,,,
392,30,687,1,,,,,
391,26,689,1,,,,,
391,31,687,1,,,,,
393,29,690,1,,,,,
394,31,691,1,,,,,
392,32,694,1,,,,,
392,28,692,1,,,,,
396,30,693,1,,,,,
394,31,694,1,,,,,
393,29,692,1,,,,,
393,28,692,1,,,,,
392,30,692,1,,,,,
393,31,689,1,,,,,
393,31,687,1,,,,,
391,33,693,1,,,,,
390,28,690,1,,,,,
389,27,688,1,,,,,
393,30,689,1,,,,,
393,26,683,1,,,,,
392,24,687,1,,,,,
392,25,686,1,,,,,
394,27,686,1,,,,,
393,28,682,1,,,,,
393,28,687,1,,,,,
392,29,686,1,,,,,
391,28,687,1,,,,,
393,28,687,1,,,,,
392,31,689,1,,,,,
391,31,685,1,,,,,
391,27,687,1,,,,,
393,26,687,1,,,,,
394,29,687,1,,,,,
393,28,692,1,,,,,
392,33,693,1,,,,,
392,29,688,1,,,,,
393,27,691,1,,,,,
388,23,686,1,,,,,
390,29,688,1,,,,,
389,27,689,1,,,,,
387,26,693,1,,,,,
389,30,694,1,,,,,
388,31,693,1,,,,,
390,33,693,1,,,,,
391,33,692,1,,,,,
389,30,696,1,,,,,
391,30,691,1,,,,,
389,29,690,1,,,,,
391,30,689,1,,,,,
390,28,688,1,,,,,
391,29,688,1,,,,,
391,26,688,1,,,,,
393,29,690,1,,,,,
393,29,688,1,,,,,
391,28,687,1,,,,,
393,28,687,1,,,,,
395,27,691,1,,,,,
394,27,692,1,,,,,
393,32,687,1,,,,,
394,29,688,1,,,,,
394,30,686,1,,,,,
394,29,689,1,,,,,
394,28,693,1,,,,,
393,29,695,1,,,,,
393,31,690,1,,,,,
395,30,694,1,,,,,
392,27,694,1,,,,,
393,28,692,1,,,,,
390,30,689,1,,,,,
391,30,689,1,,,,,
391,31,687,1,,,,,
393,30,688,1,,,,,
394,32,689,1,,,,,
394,31,693,1,,,,,
392,30,689,1,,,,,
393,31,694,1,,,,,
393,31,690,1,,,,,
393,29,693,1,,,,,
394,30,689,1,,,,,
392,32,691,1,,,,,
395,32,691,1,,,,,
394,30,687,1,,,,,
394,31,687,1,,,,,
396,28,686,1,,,,,
395,30,690,1,,,,,
393,31,689,1,,,,,
390,29,689,1,,,,,
390,31,692,1,,,,,
394,34,690,1,,,,,
395,31,693,1,,,,,
392,30,688,1,,,,,
394,28,689,1,,,,,
394,31,687,1,,,,,
391,31,687,1,,,,,
393,32,689,1,,,,,
395,32,688,1,,,,,
393,29,692,1,,,,,
396,28,692,1,,,,,
391,33,692,1,,,,,
392,31,693,1,,,,,
392,30,690,1,,,,,
392,29,691,1,,,,,
395,31,689,1,,,,,
393,31,690,1,,,,,
395,33,688,1,,,,,
394,29,685,1,,,,,
392,27,688,1,,,,,
393,30,686,1,,,,,
394,34,687,1,,,,,
392,35,687,1,,,,,
396,34,690,1,,,,,
391,29,684,1,,,,,
395,29,683,1,,,,,
393,31,684,1,,,,,
393,32,682,1,,,,,
394,31,682,1,,,,,
393,31,686,1,,,,,
393,28,688,1,,,,,
392,33,687,1,,,,,
392,32,683,1,,,,,
390,30,686,1,,,,,
392,27,681,1,,,,,
392,28,682,1,,,,,
391,28,679,1,,,,,
388,31,685,1,,,,,
390,30,680,1,,,,,
390,30,685,1,,,,,
393,28,686,1,,,,,
390,32,682,1,,,,,
393,30,683,1,,,,,
390,28,683,1,,,,,
391,32,687,1,,,,,
396,29,683,1,,,,,
393,29,684,1,,,,,
391,30,683,1,,,,,
393,30,683,1,,,,,
388,29,683,1,,,,,
388,26,686,1,,,,,
392,29,687,1,,,,,
387,30,687,1,,,,,
388,28,690,1,,,,,
393,28,687,1,,,,,
390,25,689,1,,,,,
392,28,689,1,,,,,
388,27,685,1,,,,,
389,29,687,1,,,,,
388,27,686,1,,,,,
389,25,686,1,,,,,
390,28,686,1,,,,,
390,31,683,1,,,,,
390,29,679,1,,,,,
391,26,686,1,,,,,
390,26,685,1,,,,,
390,30,690,1,,,,,
389,32,686,1,,,,,
389,31,686,1,,,,,
388,26,686,1,,,,,
389,27,687,1,,,,,
391,32,691,1,,,,,
388,31,686,1,,,,,
388,29,689,1,,,,,
390,29,689,1,,,,,
388,30,690,1,,,,,
391,32,690,1,,,,,
389,30,683,1,,,,,
389,30,691,1,,,,,
390,24,692,1,,,,,
389,24,696,1,,,,,
392,31,687,1,,,,,
390,28,692,1,,,,,
388,27,693,1,,,,,
387,31,691,1,,,,,
387,31,691,1,,,,,
389,34,693,1,,,,,
390,33,688,1,,,,,
389,33,689,1,,,,,
388,32,690,1,,,,,
388,29,690,1,,,,,
392,30,689,1,,,,,
388,32,690,1,,,,,
387,30,693,1,,,,,
387,28,693,1,,,,,
386,31,689,1,,,,,
385,32,694,1,,,,,
388,34,695,1,,,,,
387,34,696,1,,,,,
386,30,694,1,,,,,
387,31,699,1,,,,,
390,33,698,1,,,,,
388,32,691,1,,,,,
390,28,690,1,,,,,
388,31,692,1,,,,,
386,30,689,1,,,,,
386,30,690,1,,,,,
387,30,689,1,,,,,
387,31,687,1,,,,,
387,32,689,1,,,,,
390,28,688,1,,,,,
389,28,687,1,,,,,
389,28,695,1,,,,,
390,29,691,1,,,,,
391,28,691,1,,,,,
388,30,691,1,,,,,
389,33,689,1,,,,,
390,35,687,1,,,,,
388,33,690,1,,,,,
388,31,688,1,,,,,
385,29,694,1,,,,,
386,35,689,1,,,,,
386,31,694,1,,,,,
386,27,695,1,,,,,
389,28,696,1,,,,,
387,28,695,1,,,,,
388,32,691,1,,,,,
388,32,690,1,,,,,
388,31,692,1,,,,,
387,29,689,1,,,,,
387,28,689,1,,,,,
390,31,693,1,,,,,
388,31,689,1,,,,,
389,32,689,1,,,,,
388,29,692,1,,,,,
388,29,694,1,,,,,
386,31,695,1,,,,,
388,30,692,1,,,,,
389,32,692,1,,,,,
390,29,693,1,,,,,
388,31,688,1,,,,,
387,33,685,1,,,,,
389,31,684,1,,,,,
386,33,684,1,,,,,
388,34,686,1,,,,,
387,32,689,1,,,,,
390,34,687,1,,,,,
391,31,685,1,,,,,
389,28,684,1,,,,,
387,28,689,1,,,,,
386,28,688,1,,,,,
388,31,687,1,,,,,
389,32,685,1,,,,,
387,28,687,1,,,,,
387,30,687,1,,,,,
389,29,692,1,,,,,
389,31,683,1,,,,,
389,30,686,1,,,,,
388,31,685,1,,,,,
386,30,687,1,,,,,
389,29,686,1,,,,,
393,30,686,1,,,,,
394,29,688,1,,,,,
394,29,686,1,,,,,
391,28,691,1,,,,,
391,29,692,1,,,,,
393,30,687,1,,,,,
394,32,686,1,,,,,
392,31,684,1,,,,,
391,28,684,1,,,,,
391,28,683,1,,,,,
391,33,686,1,,,,,
390,30,681,1,,,,,
391,27,684,1,,,,,
395,29,684,1,,,,,
392,28,687,1,,,,,
390,28,685,1,,,,,
394,29,688,1,,,,,
390,28,686,1,,,,,
392,29,684,1,,,,,
392,30,685,1,,,,,
391,31,691,1,,,,,
392,30,687,1,,,,,
392,29,686,1,,,,,
391,28,686,1,,,,,
390,29,687,1,,,,,
391,32,689,1,,,,,
393,29,690,1,,,,,
392,29,688,1,,,,,
390,29,691,1,,,,,
389,28,688,1,,,,,
390,31,688,1,,,,,
390,31,690,1,,,,,
390,27,692,1,,,,,
388,31,695,1,,,,,
391,29,693,1,,,,,
391,32,691,1,,,,,
390,32,691,1,,,,,
392,29,693,1,,,,,
387,32,696,1,,,,,
388,32,699,1,,,,,
390,32,697,1,,,,,
389,33,693,1,,,,,
389,29,693,1,,,,,
389,28,694,1,,,,,
389,29,688,1,,,,,
390,29,693,1,,,,,
390,31,694,1,,,,,
391,32,688,1,,,,,
389,30,692,1,,,,,
392,30,690,1,,,,,
393,33,686,1,,,,,
395,36,687,1,,,,,
395,33,688,1,,,,,
395,30,687,1,,,,,
394,31,688,1,,,,,
394,28,689,1,,,,,
393,30,687,1,,,,,
391,30,685,1,,,,,
392,29,687,1,,,,,
392,27,693,1,,,,,
393,33,691,1,,,,,
394,32,692,1,,,,,
391,29,693,1,,,,,
391,29,696,1,,,,,
393,30,690,1,,,,,
394,33,685,1,,,,,
394,32,689,1,,,,,
391,32,688,1,,,,,
393,29,692,1,,,,,
392,28,692,1,,,,,
392,34,692,1,,,,,
395,31,690,1,,,,,
395,29,686,1,,,,,
393,29,689,1,,,,,
392,30,686,1,,,,,
392,31,688,1,,,,,
391,28,687,1,,,,,
391,29,686,1,,,,,
391,28,687,1,,,,,
389,27,690,1,,,,,
391,30,688,1,,,,,
391,33,691,1,,,,,
387,32,685,1,,,,,
387,30,684,1,,,,,
387,28,686,1,,,,,
391,35,682,1,,,,,
394,33,684,1,,,,,
392,30,687,1,,,,,
390,26,684,1,,,,,
389,27,687,1,,,,,
392,30,687,1,,,,,
393,31,687,1,,,,,
391,29,688,1,,,,,
390,27,691,1,,,,,
391,27,691,1,,,,,
390,27,690,1,,,,,
394,27,692,1,,,,,
393,28,694,1,,,,,
391,25,693,1,,,,,
390,29,693,1,,,,,
391,31,692,1,,,,,
390,31,689,1,,,,,
390,29,691,1,,,,,
391,30,691,1,,,,,
391,27,693,1,,,,,
392,32,684,1,,,,,
391,32,684,1,,,,,
393,29,683,1,,,,,
393,28,686,1,,,,,
391,29,686,1,,,,,
390,31,689,1,,,,,
395,29,690,1,,,,,
388,31,690,1,,,,,
389,29,686,1,,,,,
392,28,686,1,,,,,
391,30,688,1,,,,,
389,28,689,1,,,,,
391,30,687,1,,,,,
392,28,693,1,,,,,
391,28,688,1,,,,,
391,28,686,1,,,,,
393,31,687,1,,,,,
390,31,687,1,,,,,
390,29,688,1,,,,,
388,29,692,1,,,,,
390,30,691,1,,,,,
390,30,692,1,,,,,
391,33,691,1,,,,,
390,29,689,1,,,,,
387,26,689,1,,,,,
389,26,688,1,,,,,
389,27,687,1,,,,,
387,28,687,1,,,,,
391,28,687,1,,,,,
386,27,688,1,,,,,
385,31,693,1,,,,,
385,28,691,1,,,,,
384,28,687,1,,,,,
386,28,690,1,,,,,
386,28,688,1,,,,,
388,29,694,1,,,,,
386,28,692,1,,,,,
384,24,692,1,,,,,
389,25,689,1,,,,,
388,24,690,1,,,,,
390,27,687,1,,,,,
387,27,685,1,,,,,
388,28,685,1,,,,,
390,28,687,1,,,,,
386,25,686,1,,,,,
386,27,686,1,,,,,
386,31,690,1,,,,,
387,29,690,1,,,,,
387,29,687,1,,,,,
389,27,690,1,,,,,
390,32,683,1,,,,,
387,32,687,1,,,,,
389,29,685,1,,,,,
388,25,687,1,,,,,
391,27,689,1,,,,,
389,30,689,1,,,,,
391,28,685,1,,,,,
389,25,687,1,,,,,
387,25,688,1,,,,,
388,26,691,1,,,,,
390,32,686,1,,,,,
393,30,682,1,,,,,
390,29,684,1,,,,,
390,29,688,1,,,,,
388,26,690,1,,,,,
388,31,690,1,,,,,
390,27,686,1,,,,,
385,29,692,1,,,,,
389,28,692,1,,,,,
387,27,688,1,,,,,
390,30,688,1,,,,,
388,31,688,1,,,,,
390,30,689,1,,,,,
389,26,690,1,,,,,
388,26,690,1,,,,,
389,30,686,1,,,,,
393,29,686,1,,,,,
388,29,684,1,,,,,
388,26,687,1,,,,,
390,26,688,1,,,,,
391,28,692,1,,,,,
392,30,694,1,,,,,
394,28,691,1,,,,,
389,25,688,1,,,,,
387,24,686,1,,,,,
388,29,691,1,,,,,
388,27,692,1,,,,,
388,28,690,1,,,,,
389,28,691,1,,,,,
390,27,688,1,,,,,
391,31,688,1,,,,,
392,32,692,1,,,,,
387,30,690,1,,,,,
388,28,691,1,,,,,
388,27,693,1,,,,,
389,32,696,1,,,,,
391,33,692,1,,,,,
392,29,691,1,,,,,
389,27,691,1,,,,,
389,27,689,1,,,,,
391,30,689,1,,,,,
391,30,690,1,,,,,
391,31,696,1,,,,,
392,29,698,1,,,,,
392,28,695,1,,,,,
390,30,691,1,,,,,
390,32,693,1,,,,,
390,30,695,1,,,,,
390,31,695,1,,,,,
388,27,693,1,,,,,
391,33,694,1,,,,,
391,32,693,1,,,,,
392,29,692,1,,,,,
388,30,695,1,,,,,
389,28,694,1,,,,,
389,31,688,1,,,,,
387,29,691,1,,,,,
386,27,687,1,,,,,
389,29,692,1,,,,,
388,29,691,1,,,,,
389,29,692,1,,,,,
388,26,689,1,,,,,
390,29,690,1,,,,,
389,27,689,1,,,,,
390,26,691,1,,,,,
392,27,685,1,,,,,
392,32,686,1,,,,,
392,28,686,1,,,,,
390,27,686,1,,,,,
390,27,685,1,,,,,
389,31,687,1,,,,,
390,32,687,1,,,,,
390,26,689,1,,,,,
388,27,687,1,,,,,
389,27,689,1,,,,,
391,25,689,1,,,,,
390,27,686,1,,,,,
390,21,686,1,,,,,
390,23,687,1,,,,,
392,22,683,1,,,,,
389,29,689,1,,,,,
388,28,688,1,,,,,
391,26,683,1,,,,,
388,27,684,1,,,,,
389,29,680,1,,,,,
389,28,683,1,,,,,
388,30,680,1,,,,,
389,28,687,1,,,,,
389,24,686,1,,,,,
390,27,689,1,,,,,
391,26,694,1,,,,,
392,23,693,1,,,,,
390,27,694,1,,,,,
392,26,693,1,,,,,
391,21,693,1,,,,,
390,27,693,1,,,,,
392,23,695,1,,,,,
392,25,695,1,,,,,
390,27,690,1,,,,,
393,27,695,1,,,,,
389,29,695,1,,,,,
393,29,694,1,,,,,
391,28,693,1,,,,,
390,25,691,1,,,,,
392,23,690,1,,,,,
391,29,691,1,,,,,
392,28,690,0,,,,,
390,25,694,0,,,,,
388,26,689,0,,,,,
389,27,688,0,,,,,
391,30,687,0,,,,,
391,31,686,0,,,,,
391,30,694,0,,,,,
390,29,691,0,,,,,
391,28,687,0,,,,,
391,29,689,0,,,,,
390,31,692,0,,,,,
389,30,687,0,,,,,
387,32,688,0,,,,,
389,26,690,0,,,,,
388,31,693,0,,,,,
388,29,692,0,,,,,
390,30,696,0,,,,,
387,29,691,0,,,,,
388,29,691,0,,,,,
389,33,690,0,,,,,
389,30,690,0,,,,,
389,30,689,0,,,,,
389,27,692,0,,,,,
387,28,690,0,,,,,
389,34,690,0,,,,,
390,32,692,0,,,,,
386,29,693,0,,,,,
389,25,695,0,,,,,
391,28,697,0,,,,,
392,35,696,0,,,,,
390,34,697,0,,,,,
388,34,692,0,,,,,
387,28,693,0,,,,,
391,30,692,0,,,,,
389,33,688,0,,,,,
387,32,694,0,,,,,
389,29,695,0,,,,,
387,28,687,0,,,,,
389,26,691,0,,,,,
389,29,693,0,,,,,
389,27,690,0,,,,,
388,30,693,0,,,,,
388,29,688,0,,,,,
391,28,692,0,,,,,
391,36,693,0,,,,,
391,31,691,0,,,,,
390,31,691,0,,,,,
389,28,692,0,,,,,
386,26,693,0,,,,,
387,29,695,0,,,,,
389,28,691,0,,,,,
389,25,691,0,,,,,
387,24,690,0,,,,,
392,23,689,0,,,,,
391,28,688,0,,,,,
391,27,688,0,,,,,
391,31,689,0,,,,,
389,28,687,0,,,,,
390,24,689,0,,,,,
392,29,689,0,,,,,
393,29,688,0,,,,,
392,27,696,0,,,,,
393,33,692,0,,,,,
393,32,690,0,,,,,
395,35,687,0,,,,,
391,36,689,0,,,,,
391,34,695,0,,,,,
390,30,692,0,,,,,
389,28,689,0,,,,,
390,31,687,0,,,,,
389,30,688,0,,,,,
390,31,686,0,,,,,
388,29,686,0,,,,,
390,30,688,0,,,,,
391,28,692,0,,,,,
390,29,686,0,,,,,
392,29,688,0,,,,,
392,29,690,0,,,,,
388,25,687,0,,,,,
389,30,685,0,,,,,
392,32,683,0,,,,,
390,36,686,0,,,,,
391,32,691,0,,,,,
390,29,692,0,,,,,
391,28,687,0,,,,,
388,31,692,0,,,,,
387,32,693,0,,,,,
391,29,696,0,,,,,
390,30,694,0,,,,,
390,29,694,0,,,,,
390,30,693,0,,,,,
391,30,694,0,,,,,
389,30,696,0,,,,,
392,31,692,0,,,,,
394,35,689,0,,,,,
390,32,692,0,,,,,
390,32,693,0,,,,,
390,32,692,0,,,,,
387,29,690,0,,,,,
392,35,692,0,,,,,
391,31,693,0,,,,,
390,33,693,0,,,,,
386,30,695,0,,,,,
391,29,694,0,,,,,
391,33,694,0,,,,,
392,30,692,0,,,,,
390,29,691,0,,,,,
390,26,693,0,,,,,
390,27,690,0,,,,,
389,30,685,0,,,,,
388,30,687,0,,,,,
391,29,689,0,,,,,
388,26,688,0,,,,,
389,31,691,0,,,,,
392,34,692,0,,,,,
390,32,693,0,,,,,
392,33,693,0,,,,,
392,28,691,0,,,,,
390,31,690,0,,,,,
390,33,691,0,,,,,
392,35,694,0,,,,,
391,34,694,0,,,,,
391,35,697,0,,,,,
390,36,694,0,,,,,
391,36,694,0,,,,,
391,33,689,0,,,,,
389,33,688,0,,,,,
390,31,689,0,,,,,
391,33,689,0,,,,,
392,33,692,0,,,,,
391,32,692,0,,,,,
388,30,689,0,,,,,
388,26,687,0,,,,,
389,28,686,0,,,,,
391,30,683,0,,,,,
390,29,684,0,,,,,
391,30,686,0,,,,,
390,29,685,0,,,,,
390,26,685,0,,,,,
391,30,689,0,,,,,
391,31,689,0,,,,,
390,31,691,0,,,,,
388,31,689,0,,,,,
388,28,690,0,,,,,
387,29,689,0,,,,,
388,29,690,0,,,,,
386,31,694,0,,,,,
389,30,691,0,,,,,
388,30,687,0,,,,,
388,31,687,0,,,,,
390,32,687,0,,,,,
390,31,685,0,,,,,
386,26,684,0,,,,,
390,27,685,0,,,,,
386,31,686,0,,,,,
389,31,688,0,,,,,
391,30,689,0,,,,,
390,31,686,0,,,,,
389,29,684,0,,,,,
391,32,680,0,,,,,
390,34,682,0,,,,,
393,32,686,0,,,,,
394,28,683,0,,,,,
392,32,687,0,,,,,
391,34,683,0,,,,,
394,32,683,0,,,,,
391,32,685,0,,,,,
391,31,687,0,,,,,
391,27,688,0,,,,,
391,34,690,0,,,,,
391,33,690,0,,,,,
392,32,690,0,,,,,
388,30,688,0,,,,,
392,29,690,0,,,,,
390,34,687,0,,,,,
391,36,686,0,,,,,
392,33,688,0,,,,,
389,31,689,0,,,,,
390,30,693,0,,,,,
393,30,692,0,,,,,
391,32,689,0,,,,,
394,29,690,0,,,,,
389,29,687,0,,,,,
391,26,688,0,,,,,
393,31,684,0,,,,,
394,30,685,0,,,,,
395,30,689,0,,,,,
392,30,693,0,,,,,
389,32,688,0,,,,,
390,30,692,0,,,,,
391,33,694,0,,,,,
392,32,692,0,,,,,
