'GyrX','GyrY','GyrZ','AccX','AccY','AccZ','T gyro','T acc','GHz','AHz','Health gyro','Health acc',,,,0
-0.0009275996,0.002382056,-0.001616651,0.1683017,-0.2973777,-9.550007,28.28269,28.28269,1000,1000,1,1,,,,
-0.0004080236,0.001982753,-0.001292616,0.1825915,-0.2989431,-9.519244,28.28277,28.28277,1000,1000,1,1,,,,
-0.0008745871,0.001350228,-0.001122713,0.1807968,-0.2865649,-9.521043,28.28257,28.28257,1000,1000,1,1,,,,
-0.001527223,0.00142679,-0.001353154,0.1796548,-0.3093704,-9.539198,28.28244,28.28244,1000,1000,1,1,,,,
-0.0004875471,0.002294147,-0.001654619,0.1854333,-0.3027785,-9.531981,28.28234,28.28234,1000,1000,1,1,,,,
-0.002074057,0.001747416,-0.0003192346,0.1730652,-0.3066571,-9.531304,28.28225,28.28225,1000,1000,1,1,,,,
-0.0009705877,0.002414398,-0.0008576487,0.1736434,-0.3059818,-9.542418,28.28225,28.28225,1000,1000,1,1,,,,
-0.0003390231,0.001811279,-0.001222814,0.1754055,-0.2895593,-9.543215,28.28245,28.28245,1000,1000,1,1,,,,
-0.0004722173,0.002097342,-0.001636753,0.1910359,-0.284641,-9.532963,28.28288,28.28288,1000,1000,1,1,,,,
-0.0002118407,0.002128667,-0.001315597,0.1797976,-0.3070042,-9.535262,28.28351,28.28351,1000,1000,1,1,,,,
-0.0001047174,0.001924886,-0.001065642,0.1837863,-0.2990972,-9.538347,28.28403,28.28403,1000,1000,1,1,,,,
-0.001760028,0.001932345,-0.001159192,0.1866075,-0.292871,-9.537109,28.28448,28.28448,1000,1000,1,1,,,,
-0.0006310033,0.001780305,-0.001326005,0.1896579,-0.311582,-9.528646,28.28503,28.28503,1000,1000,1,1,,,,
-0.0009375139,0.00251439,-0.001484094,0.1835526,-0.2849173,-9.537971,28.28562,28.28562,1000,1000,1,1,,,,
7.40E-05,0.001752681,-0.001277137,0.1715172,-0.2897381,-9.539464,28.28612,28.28612,1000,1000,1,1,,,,
-0.0007571704,0.001581277,-0.001420959,0.1698451,-0.3111607,-9.517995,28.28662,28.28662,1000,1000,1,1,,,,
-0.0006955158,0.001308146,-0.001206817,0.1901055,-0.3058405,-9.542574,28.28735,28.28735,1000,1000,1,1,,,,
-0.0006205313,0.001782524,-0.0008384547,0.182653,-0.3069025,-9.511314,28.28791,28.28791,1000,1000,1,1,,,,
-0.001145497,0.002324806,-0.001528558,0.1777796,-0.2925681,-9.535976,28.28826,28.28826,1000,1000,1,1,,,,
-0.001412898,0.001666356,-0.0015546,0.196577,-0.2944413,-9.532236,28.28827,28.28827,1000,1000,1,1,,,,
-0.0007784946,0.002258066,-0.001588108,0.1708008,-0.2998003,-9.51494,28.28815,28.28815,1000,1000,1,1,,,,
-0.0006054884,0.001606181,-0.0009184402,0.1846181,-0.3037803,-9.506048,28.28825,28.28825,1000,1000,1,1,,,,
-0.0005116192,0.001547304,-0.001433539,0.1763327,-0.3029277,-9.530682,28.28847,28.28847,1000,1000,1,1,,,,
-0.001811152,0.001542756,-0.001581648,0.1905566,-0.3099602,-9.548128,28.28875,28.28875,1000,1000,1,1,,,,
-0.0008770045,0.002064323,-0.001098983,0.1954147,-0.2989389,-9.522065,28.28875,28.28875,1000,1000,1,1,,,,
-0.0002980109,0.002282033,-0.001089916,0.1803711,-0.292471,-9.533442,28.28866,28.28866,1000,1000,1,1,,,,
-0.0007539473,0.002413688,-0.001238888,0.1855366,-0.2963144,-9.517897,28.28879,28.28879,1000,1000,1,1,,,,
-0.000811551,0.002201092,-0.0007204707,0.1825846,-0.293952,-9.54792,28.28889,28.28889,1000,1000,1,1,,,,
-0.000475377,0.001061741,-0.001370483,0.17606,-0.2962766,-9.554157,28.28864,28.28864,1000,1000,1,1,,,,
-0.0011326,0.001738686,-0.0008575033,0.181696,-0.2898798,-9.508479,28.28885,28.28885,1000,1000,1,1,,,,
-0.0007790411,0.002046674,-0.001887606,0.1930099,-0.3007779,-9.534454,28.28936,28.28936,1000,1000,1,1,,,,
-0.0006194587,0.001775168,-0.001050016,0.1833669,-0.2858937,-9.539086,28.2899,28.2899,1000,1000,1,1,,,,
-0.0007135115,0.002101638,-0.0007142437,0.1759516,-0.2791853,-9.53018,28.29037,28.29037,1000,1000,1,1,,,,
-0.001049014,0.002042718,-0.001538586,0.1869317,-0.3019289,-9.524256,28.29082,28.29082,1000,1000,1,1,,,,
9.64E-06,0.002317171,-0.0009321853,0.1640355,-0.3153804,-9.539254,28.29117,28.29117,1000,1000,1,1,,,,
-0.0004666682,0.001928826,-0.0007532556,0.1837715,-0.2759562,-9.542051,28.29132,28.29132,1000,1000,1,1,,,,
-0.0004504519,0.001670842,-0.001318662,0.1627948,-0.2972326,-9.537516,28.29146,28.29146,1000,1000,1,1,,,,
-0.0007562768,0.002578482,-0.001324897,0.1830494,-0.3011847,-9.527225,28.2916,28.2916,1000,1000,1,1,,,,
-0.0002763552,0.001176066,-0.001670002,0.2044302,-0.3039332,-9.523712,28.29152,28.29152,1000,1000,1,1,,,,
-0.0009722479,0.00164642,-0.001737017,0.1894903,-0.2894509,-9.523418,28.29124,28.29124,1000,1000,1,1,,,,
4.79E-05,0.002427569,-0.001501532,0.1817572,-0.2906227,-9.529963,28.29097,28.29097,1000,1000,1,1,,,,
-0.0003558862,0.001932478,-0.00168963,0.1827639,-0.2976561,-9.532611,28.2906,28.2906,1000,1000,1,1,,,,
-0.001215897,0.00205752,-0.00108655,0.1858497,-0.2988374,-9.517867,28.29009,28.29009,1000,1000,1,1,,,,
-0.001151105,0.001595565,-0.00119227,0.1769213,-0.2878032,-9.517469,28.28964,28.28964,1000,1000,1,1,,,,
-0.0008201656,0.001346266,-0.0008422936,0.190632,-0.2892241,-9.558925,28.28935,28.28935,1000,1000,1,1,,,,
-0.0004855056,0.001614028,-0.001577636,0.184184,-0.2830465,-9.53791,28.28936,28.28936,1000,1000,1,1,,,,
-0.0006175179,0.001363054,-0.001407876,0.1856611,-0.3013631,-9.528073,28.28955,28.28955,1000,1000,1,1,,,,
-0.000400446,0.001152007,-0.001291373,0.179609,-0.3029709,-9.542603,28.2897,28.2897,1000,1000,1,1,,,,
-0.0004519796,0.001028725,-0.002206245,0.1860275,-0.28319,-9.520649,28.28994,28.28994,1000,1000,1,1,,,,
-0.0007279508,0.001337363,-0.001695249,0.1897074,-0.2829577,-9.547161,28.29046,28.29046,1000,1000,1,1,,,,
-0.001289626,0.00173942,-0.001245679,0.1846194,-0.2985466,-9.527867,28.29115,28.29115,1000,1000,1,1,,,,
-0.0008600769,0.002342697,-0.001598756,0.1702521,-0.2974436,-9.560116,28.29166,28.29166,1000,1000,1,1,,,,
0.0001257725,0.002563917,-0.002498022,0.1732818,-0.3114262,-9.537596,28.29186,28.29186,1000,1000,1,1,,,,
-0.001110708,0.001580793,-0.001342098,0.1695736,-0.3083835,-9.528477,28.29214,28.29214,1000,1000,1,1,,,,
-0.0006859963,0.002317799,-0.000876971,0.1684922,-0.2871978,-9.522007,28.29261,28.29261,1000,1000,1,1,,,,
-0.0001468786,0.002449109,-0.001358038,0.1792438,-0.2964819,-9.551555,28.29282,28.29282,1000,1000,1,1,,,,
1.55E-05,0.00188912,-0.00130835,0.183706,-0.2913337,-9.520823,28.29287,28.29287,1000,1000,1,1,,,,
-0.0003482824,0.001551549,-0.001455022,0.1811246,-0.2940278,-9.52592,28.29292,28.29292,1000,1000,1,1,,,,
-0.0007262402,0.001343408,-0.001148978,0.1783772,-0.2992503,-9.525634,28.29296,28.29296,1000,1000,1,1,,,,
8.45E-05,0.00163764,-0.001582213,0.1816465,-0.2851857,-9.53189,28.29301,28.29301,1000,1000,1,1,,,,
-0.0008735638,0.002133115,-0.002291374,0.176933,-0.2902413,-9.532535,28.29306,28.29306,1000,1000,1,1,,,,
-0.0004095563,0.002444251,-0.0009792484,0.1716201,-0.2932966,-9.510738,28.2933,28.2933,1000,1000,1,1,,,,
-0.0008453986,0.00170883,-0.001212184,0.1728684,-0.2858415,-9.545857,28.29344,28.29344,1000,1000,1,1,,,,
4.88E-05,0.001955079,-0.001766439,0.1799021,-0.2830809,-9.545847,28.29363,28.29363,1000,1000,1,1,,,,
-0.0007296082,0.002254475,-0.001554302,0.1723428,-0.3112153,-9.525467,28.2939,28.2939,1000,1000,1,1,,,,
-0.0009441612,0.002304732,-0.0007634475,0.1886627,-0.3064937,-9.548998,28.29372,28.29372,1000,1000,1,1,,,,
-0.0005454336,0.001391734,-0.001545498,0.1758121,-0.2898155,-9.523538,28.29388,28.29388,1000,1000,1,1,,,,
0.0003544897,0.001477115,-0.001270655,0.1703026,-0.2974069,-9.535693,28.29408,28.29408,1000,1000,1,1,,,,
-0.000867656,0.002348688,-0.001627263,0.1813854,-0.3043984,-9.542963,28.29435,28.29435,1000,1000,1,1,,,,
-0.000747182,0.002169692,-0.001302022,0.1726437,-0.2935542,-9.533834,28.29461,28.29461,1000,1000,1,1,,,,
-0.0006604708,0.002456121,-0.001178829,0.1730327,-0.2833344,-9.5154,28.29478,28.29478,1000,1000,1,1,,,,
-0.0005627419,0.002100333,-0.0009299158,0.1838038,-0.2913687,-9.513787,28.29509,28.29509,1000,1000,1,1,,,,
-0.0003700014,0.001471424,-0.001690487,0.1969223,-0.3100981,-9.541046,28.29568,28.29568,1000,1000,1,1,,,,
6.97E-05,0.002403795,-0.001289318,0.1714062,-0.2976923,-9.508646,28.29648,28.29648,1000,1000,1,1,,,,
-0.0008133074,0.001296891,-0.001796472,0.1746047,-0.2939264,-9.527157,28.29741,28.29741,1000,1000,1,1,,,,
-0.0002460324,0.001532835,-0.002096538,0.1868773,-0.2975528,-9.52549,28.2983,28.2983,1000,1000,1,1,,,,
-0.0002135,0.001471348,-0.001654155,0.1732541,-0.3052603,-9.561094,28.29888,28.29888,1000,1000,1,1,,,,
-0.0006363047,0.001426409,-0.001519753,0.1829117,-0.2938747,-9.53548,28.29948,28.29948,1000,1000,1,1,,,,
-0.0007231883,0.001306027,-0.0008512066,0.1871069,-0.3006124,-9.520376,28.30018,28.30018,1000,1000,1,1,,,,
-0.0007620686,0.001942133,-0.001454581,0.1682499,-0.2894573,-9.546416,28.30064,28.30064,1000,1000,1,1,,,,
-0.001205287,0.002035089,-0.001114205,0.1723531,-0.2841618,-9.540723,28.30094,28.30094,1000,1000,1,1,,,,
-0.0005750026,0.00167184,-0.0007410958,0.1954401,-0.2831812,-9.533792,28.30152,28.30152,1000,1000,1,1,,,,
-0.0009391624,0.001707704,-0.001130351,0.171404,-0.2971944,-9.522986,28.30218,28.30218,1000,1000,1,1,,,,
-0.0004827703,0.001683162,-0.001639192,0.171525,-0.3029652,-9.506849,28.30281,28.30281,1000,1000,1,1,,,,
-0.0002409271,0.001128788,-0.0006562585,0.1842781,-0.2993972,-9.518389,28.30317,28.30317,1000,1000,1,1,,,,
-0.001225735,0.001715687,-0.001537467,0.1830299,-0.2821959,-9.526522,28.30363,28.30363,1000,1000,1,1,,,,
-0.001544569,0.001609208,-0.0004949846,0.1872565,-0.2963849,-9.549248,28.30413,28.30413,1000,1000,1,1,,,,
-0.000738514,0.00201866,-0.0007229184,0.1975718,-0.2899652,-9.515305,28.30466,28.30466,1000,1000,1,1,,,,
-0.0006031083,0.001414853,-0.001238278,0.1836776,-0.2935781,-9.522178,28.30527,28.30527,1000,1000,1,1,,,,
-0.00089601,0.001867451,-0.001099803,0.1760801,-0.293923,-9.542799,28.30604,28.30604,1000,1000,1,1,,,,
-0.0009155984,0.002258046,-0.001545891,0.1917628,-0.2995922,-9.526031,28.30678,28.30678,1000,1000,1,1,,,,
-0.0007636449,0.001497217,-0.0007884462,0.1826179,-0.2843411,-9.531533,28.30762,28.30762,1000,1000,1,1,,,,
-0.0009377347,0.002430123,-0.001579303,0.1694467,-0.2789157,-9.511542,28.30839,28.30839,1000,1000,1,1,,,,
-0.001164404,0.001627847,-0.002420578,0.1779395,-0.30526,-9.520252,28.3095,28.3095,1000,1000,1,1,,,,
-0.0004265814,0.001901261,-0.001288843,0.172526,-0.2960124,-9.518947,28.31052,28.31052,1000,1000,1,1,,,,
-0.0007353593,0.002538426,-0.001449825,0.1765739,-0.2839961,-9.56591,28.31143,28.31143,1000,1000,1,1,,,,
-0.0009721898,0.002727468,-0.001832973,0.1846428,-0.2941374,-9.547394,28.31233,28.31233,1000,1000,1,1,,,,
-0.0008107404,0.002774583,-0.001687626,0.1908253,-0.2964651,-9.533603,28.31292,28.31292,1000,1000,1,1,,,,
-0.002005203,0.0008451521,-0.0009464175,0.1846476,-0.2972943,-9.544987,28.31334,28.31334,1000,1000,1,1,,,,
-0.001059395,0.001641972,-0.001077802,0.1885338,-0.2963246,-9.520601,28.31349,28.31349,1000,1000,1,1,,,,
-0.0008790815,0.002055783,-0.001573778,0.1757032,-0.2949198,-9.537965,28.31358,28.31358,1000,1000,1,1,,,,
-0.001589593,0.001993921,-0.001742676,0.1829315,-0.296555,-9.51685,28.31355,28.31355,1000,1000,1,1,,,,
-0.0008365224,0.001690346,-0.00171148,0.1758101,-0.287239,-9.552388,28.31351,28.31351,1000,1000,1,1,,,,
-0.001119392,0.00137133,-0.001748858,0.1728439,-0.2774475,-9.538048,28.31346,28.31346,1000,1000,1,1,,,,
-4.27E-06,0.002378167,-0.0008068467,0.1701284,-0.2943432,-9.519348,28.31345,28.31345,1000,1000,1,1,,,,
0.0002029577,0.001892616,-0.001502807,0.1704566,-0.2865649,-9.527493,28.3135,28.3135,1000,1000,1,1,,,,
-2.52E-05,0.001643539,-0.001687856,0.1914338,-0.2992188,-9.54562,28.31355,28.31355,1000,1000,1,1,,,,
-4.14E-05,0.001791777,-0.001337201,0.1835779,-0.293192,-9.54048,28.31355,28.31355,1000,1000,1,1,,,,
-0.0006031011,0.001944874,-0.0006159231,0.1715803,-0.3156137,-9.52593,28.31349,28.31349,1000,1000,1,1,,,,
-0.0006872474,0.002240165,-0.001198073,0.1823826,-0.2908892,-9.5289,28.31336,28.31336,1000,1000,1,1,,,,
-0.0006550818,0.002461059,-0.001150673,0.1769786,-0.3009714,-9.524258,28.31351,28.31351,1000,1000,1,1,,,,
-0.000235042,0.00167073,-0.001037537,0.1723496,-0.2951639,-9.536476,28.31362,28.31362,1000,1000,1,1,,,,
-0.0009217423,0.001995246,-0.001170811,0.1815456,-0.2900115,-9.543242,28.31393,28.31393,1000,1000,1,1,,,,
-0.0004011156,0.001335675,-0.001607522,0.1946686,-0.3048972,-9.535336,28.31437,28.31437,1000,1000,1,1,,,,
-0.0004470172,0.001358055,-0.001800413,0.1704608,-0.2953865,-9.539815,28.3147,28.3147,1000,1000,1,1,,,,
-0.0006629932,0.002126796,-0.001457836,0.1824506,-0.2896643,-9.534561,28.31504,28.31504,1000,1000,1,1,,,,
-0.0007615244,0.001802954,-0.001086027,0.1843046,-0.298881,-9.561214,28.31528,28.31528,1000,1000,1,1,,,,
-0.0007772713,0.001514211,-0.001567038,0.1649399,-0.2925746,-9.548955,28.31577,28.31577,1000,1000,1,1,,,,
-0.001134573,0.001390736,-0.0003591008,0.1856971,-0.298477,-9.518917,28.31602,28.31602,1000,1000,1,1,,,,
-0.00094688,0.001789135,-0.002045752,0.1833877,-0.293087,-9.549953,28.31587,28.31587,1000,1000,1,1,,,,
-0.0007383815,0.001655615,-0.0009388267,0.1751825,-0.2966477,-9.530252,28.3157,28.3157,1000,1000,1,1,,,,
-0.001136493,0.00193358,-0.001199844,0.1797979,-0.3001641,-9.526819,28.31557,28.31557,1000,1000,1,1,,,,
-0.000922785,0.0008848755,-0.001704231,0.1784454,-0.2986965,-9.539768,28.31526,28.31526,1000,1000,1,1,,,,
-0.0008607651,0.0005772052,-0.001552942,0.2030662,-0.3039008,-9.524906,28.31507,28.31507,1000,1000,1,1,,,,
-0.0003744947,0.001789059,-0.001047654,0.1769623,-0.2978758,-9.528217,28.31474,28.31474,1000,1000,1,1,,,,
-0.0002427294,0.001702571,-0.0009344248,0.1800677,-0.3155437,-9.529609,28.31411,28.31411,999,1000,1,1,,,,
-3.64E-05,0.002194653,-0.001172343,0.191444,-0.2971693,-9.512951,28.31363,28.31363,999,999,1,1,,,,
-0.0001097953,0.001708539,-0.001230536,0.1826909,-0.2962133,-9.533763,28.31389,28.31389,999,999,1,1,,,,
-0.0006700365,0.001688614,-0.00155327,0.1719522,-0.2850422,-9.536534,28.31418,28.31418,999,999,1,1,,,,
0.0001364658,0.002002874,-0.001112806,0.1860182,-0.3031435,-9.537631,28.31462,28.31462,999,999,1,1,,,,
-0.0004591186,0.001948242,-0.0008644819,0.1847286,-0.3136132,-9.544731,28.31487,28.31487,999,999,1,1,,,,
-0.0005206043,0.001281005,-0.0009793591,0.1683156,-0.2935482,-9.527138,28.31516,28.31516,999,999,1,1,,,,
-0.0001002615,0.001384935,-0.001702425,0.1779654,-0.2858922,-9.52503,28.31542,28.31542,999,999,1,1,,,,
-0.001244643,0.001828456,-0.001309305,0.1875058,-0.2911606,-9.541843,28.31611,28.31611,999,999,1,1,,,,
-0.00163184,0.001809438,-0.001648124,0.1857677,-0.2881882,-9.533191,28.31709,28.31709,999,999,1,1,,,,
-0.0008101502,0.001955706,-0.001408964,0.1821611,-0.3002701,-9.521337,28.31816,28.31816,999,999,1,1,,,,
-0.001011774,0.001896303,-0.001864741,0.1824325,-0.3077267,-9.531079,28.31897,28.31897,999,999,1,1,,,,
-0.0009409428,0.001725459,-0.001777027,0.1783609,-0.2978024,-9.538486,28.31942,28.31942,999,999,1,1,,,,
-0.0003973485,0.002137451,-0.001115767,0.1726194,-0.3082902,-9.527921,28.31923,28.31923,999,999,1,1,,,,
-0.0009787312,0.001117004,-0.001475218,0.168928,-0.2956324,-9.520773,28.31896,28.31896,999,999,1,1,,,,
-0.001010559,0.002094554,-0.0008311095,0.1834705,-0.3172874,-9.533929,28.31866,28.31866,999,999,1,1,,,,
-0.0004797188,0.001629032,-0.001501289,0.1935615,-0.3080764,-9.528899,28.31879,28.31879,999,999,1,1,,,,
-0.0006802477,0.002381981,-0.001937032,0.1711853,-0.2930083,-9.535497,28.31933,28.31933,999,999,1,1,,,,
-0.0003519389,0.001985343,-0.001705358,0.1679004,-0.304619,-9.516367,28.31996,28.31996,999,999,1,1,,,,
-0.0009357264,0.002211258,-0.00157773,0.1783457,-0.2976566,-9.555887,28.32055,28.32055,999,999,1,1,,,,
-0.0007168155,0.001211266,-0.001368414,0.1818764,-0.2990401,-9.522745,28.32097,28.32097,999,999,1,1,,,,
-0.0005208828,0.002405418,-0.001424733,0.1760373,-0.3076088,-9.529059,28.32153,28.32153,999,999,1,1,,,,
-0.0004717098,0.002525082,-0.001473979,0.1770419,-0.2781939,-9.553048,28.32153,28.32153,999,999,1,1,,,,
-0.0004115809,0.002060764,-0.0009849562,0.1802142,-0.2889296,-9.534994,28.32153,28.32153,999,999,1,1,,,,
-0.0001161326,0.001500269,-0.001426705,0.17371,-0.2959214,-9.531702,28.32156,28.32156,999,999,1,1,,,,
-0.0008357762,0.001472486,-0.000790952,0.1715146,-0.2986904,-9.535881,28.32137,28.32137,999,999,1,1,,,,
-0.001012551,0.002138377,-0.001040733,0.163704,-0.309785,-9.535472,28.32132,28.32132,999,999,1,1,,,,
-0.0009862186,0.001849202,-0.001108275,0.1649479,-0.2859572,-9.534548,28.32127,28.32127,999,999,1,1,,,,
-0.0007236719,0.002094252,-0.0008649722,0.1846839,-0.2924334,-9.532475,28.32123,28.32123,999,999,1,1,,,,
-0.0003896356,0.001662939,-0.001455725,0.1729013,-0.3117476,-9.540609,28.32118,28.32118,999,999,1,1,,,,
-0.0004844801,0.001901362,-0.001018171,0.168794,-0.3047546,-9.536314,28.32115,28.32115,999,999,1,1,,,,
-0.0008357135,0.0009657106,-0.001219338,0.1836785,-0.2977459,-9.53311,28.3213,28.3213,999,999,1,1,,,,
-0.0008391964,0.001717885,-0.0009632774,0.1791275,-0.3034784,-9.54997,28.32139,28.32139,999,999,1,1,,,,
-0.001194271,0.001904657,-0.001348512,0.1856828,-0.303499,-9.538314,28.32173,28.32173,999,999,1,1,,,,
-0.0007849479,0.00238532,-0.001578063,0.1693833,-0.3021442,-9.516041,28.32211,28.32211,999,999,1,1,,,,
-0.0003903487,0.001706659,-0.001264108,0.1758295,-0.2967938,-9.537478,28.32251,28.32251,999,999,1,1,,,,
-0.0006160917,0.00218567,-0.0008320188,0.1589045,-0.2928089,-9.550412,28.32309,28.32309,999,999,1,1,,,,
-0.0009744723,0.002179212,-0.001730661,0.1849079,-0.296626,-9.550406,28.32356,28.32356,999,999,1,1,,,,
-0.0001623413,0.001855773,-0.001938266,0.1834669,-0.2915441,-9.519766,28.32415,28.32415,999,999,1,1,,,,
-0.0002690785,0.002511296,-0.001426986,0.1715487,-0.2874703,-9.523129,28.32504,28.32504,999,999,1,1,,,,
-0.000797837,0.001878583,-0.001229712,0.170541,-0.2942001,-9.558324,28.3259,28.3259,999,999,1,1,,,,
-0.000753118,0.002441881,-0.001412713,0.1732134,-0.2969863,-9.521124,28.32688,28.32688,999,999,1,1,,,,
-0.0002269033,0.002485914,-0.0007848254,0.1837297,-0.2931907,-9.517418,28.32758,28.32758,999,999,1,1,,,,
-0.0007458827,0.002550912,-0.001437767,0.1784298,-0.3007361,-9.552929,28.32789,28.32789,999,999,1,1,,,,
-0.000540858,0.002256652,-0.001614348,0.1935466,-0.2902517,-9.515868,28.32809,28.32809,999,999,1,1,,,,
-0.0007881298,0.002017538,-0.0008162237,0.1829394,-0.2971429,-9.522966,28.32831,28.32831,999,999,1,1,,,,
-0.0006099429,0.002202752,-0.0009725275,0.1700197,-0.2807154,-9.529895,28.32823,28.32823,999,999,1,1,,,,
-0.0008276436,0.001868971,-0.001291211,0.175489,-0.2805784,-9.532606,28.32876,28.32876,999,999,1,1,,,,
-0.00091742,0.0007545576,-0.001554193,0.1783226,-0.3025607,-9.557353,28.32878,28.32878,999,999,1,1,,,,
8.89E-05,0.0009948796,-0.001366989,0.1906794,-0.2970787,-9.529943,28.32842,28.32842,999,999,1,1,,,,
-0.0005407649,0.002439904,-0.00105503,0.1953162,-0.2959353,-9.528707,28.32821,28.32821,999,999,1,1,,,,
3.20E-05,0.001848422,-0.001355825,0.1779046,-0.2976957,-9.553785,28.3281,28.3281,999,999,1,1,,,,
0.0001185287,0.002247463,-0.0009141107,0.167843,-0.2940309,-9.517538,28.32826,28.32826,999,999,1,1,,,,
-0.0006537408,0.001825994,-0.001097085,0.1771081,-0.2961758,-9.535156,28.3281,28.3281,999,999,1,1,,,,
0.0003047415,0.001980136,-0.001463134,0.1819962,-0.2875057,-9.52566,28.32832,28.32832,999,999,1,1,,,,
-6.41E-05,0.002288164,-0.001034844,0.1808486,-0.2848919,-9.532031,28.32883,28.32883,999,999,1,1,,,,
-0.0008825651,0.002406243,-0.001527158,0.1764972,-0.2865337,-9.534519,28.32903,28.32903,999,999,1,1,,,,
-0.0009272019,0.001459569,-0.001677581,0.1841147,-0.2911018,-9.525664,28.32927,28.32927,999,999,1,1,,,,
-0.0008836367,0.001913694,-0.0009530013,0.1888136,-0.294987,-9.517242,28.33006,28.33006,999,999,1,1,,,,
-0.0004772898,0.001518801,-0.001619983,0.1783617,-0.2897457,-9.514001,28.33085,28.33085,999,999,1,1,,,,
-0.001304956,0.001923349,-0.001229897,0.1796528,-0.2899905,-9.521567,28.33176,28.33176,999,999,1,1,,,,
-0.001117203,0.0017344,-0.001159507,0.1673903,-0.3005992,-9.539102,28.33246,28.33246,999,999,1,1,,,,
-0.001359268,0.002100209,-0.001647154,0.1823281,-0.3088077,-9.531284,28.33335,28.33335,999,999,1,1,,,,
-0.0006323522,0.001850313,-0.001700491,0.1648198,-0.3032354,-9.544135,28.33431,28.33431,999,999,1,1,,,,
0.0003139807,0.001866835,-0.001168917,0.1738063,-0.2887989,-9.511621,28.33515,28.33515,999,999,1,1,,,,
-0.0008208702,0.001766185,-0.0005894135,0.1831472,-0.3019297,-9.538564,28.3359,28.3359,999,999,1,1,,,,
-0.0006356857,0.002237725,-0.001621867,0.1698862,-0.2836088,-9.527807,28.33683,28.33683,999,999,1,1,,,,
-0.0006387936,0.002552334,-0.0006398963,0.173722,-0.3026862,-9.540553,28.33774,28.33774,999,999,1,1,,,,
-0.0007063572,0.002168104,-0.0008936665,0.1737004,-0.289744,-9.538618,28.33852,28.33852,999,999,1,1,,,,
-0.0009751221,0.002110116,-0.001743892,0.1745477,-0.2995359,-9.533722,28.33907,28.33907,999,999,1,1,,,,
-0.0003507331,0.001930974,-0.001329993,0.1657714,-0.3029704,-9.517997,28.33952,28.33952,999,999,1,1,,,,
-6.55E-05,0.002081107,-0.001053016,0.1941041,-0.2905163,-9.53368,28.33979,28.33979,999,999,1,1,,,,
-0.0006103623,0.001526107,-0.002314811,0.1817519,-0.3066318,-9.53354,28.33985,28.33985,999,999,1,1,,,,
-0.000274729,0.001922061,-0.0007901155,0.1806895,-0.2872516,-9.537571,28.33977,28.33977,999,999,1,1,,,,
-0.000457458,0.001791007,-0.002030905,0.1777321,-0.3034418,-9.546633,28.34003,28.34003,999,999,1,1,,,,
-0.0002237259,0.001057309,-0.002270591,0.1746003,-0.2854609,-9.547251,28.34034,28.34034,999,999,1,1,,,,
-0.0005619751,0.001509023,-0.001659484,0.1729972,-0.2824281,-9.530506,28.34046,28.34046,999,999,1,1,,,,
-0.0007073253,0.002357983,-0.002086462,0.1790105,-0.2806581,-9.519547,28.34045,28.34045,999,999,1,1,,,,
-0.001290313,0.002147057,-0.001335032,0.1867356,-0.2880513,-9.51314,28.33998,28.33998,999,999,1,1,,,,
0.0001278532,0.002557906,-0.001847177,0.1695628,-0.3001022,-9.529481,28.33925,28.33925,999,999,1,1,,,,
-0.0003921832,0.001642675,-0.001922822,0.1814451,-0.3014767,-9.531733,28.33885,28.33885,999,999,1,1,,,,
-0.00150952,0.001442892,-0.00123672,0.1771093,-0.288955,-9.528738,28.33881,28.33881,999,999,1,1,,,,
-0.001319997,0.001612115,-0.001245594,0.1757364,-0.2935155,-9.513498,28.33868,28.33868,999,999,1,1,,,,
-0.0008050288,0.002500684,-0.001550189,0.1728681,-0.3050652,-9.54673,28.33864,28.33864,999,999,1,1,,,,
-2.96E-05,0.002144659,-0.001487596,0.1814228,-0.2887285,-9.516348,28.33881,28.33881,999,999,1,1,,,,
-0.0008408403,0.00211433,-0.0008295138,0.1710511,-0.3053711,-9.504712,28.33916,28.33916,999,999,1,1,,,,
-0.0006788981,0.002216131,-0.001947231,0.1761971,-0.2971959,-9.528438,28.33933,28.33933,999,999,1,1,,,,
-0.0003333908,0.001761857,-0.002017405,0.1843071,-0.2943673,-9.549415,28.33924,28.33924,999,999,1,1,,,,
-0.0008552737,0.001960809,-0.001574781,0.1875951,-0.3020479,-9.522623,28.33954,28.33954,999,999,1,1,,,,
-0.0005626895,0.002026933,-0.001045219,0.1798508,-0.2912659,-9.527309,28.34007,28.34007,999,999,1,1,,,,
-0.0006104324,0.002338673,-0.001204666,0.176064,-0.2976495,-9.548767,28.34047,28.34047,999,999,1,1,,,,
-0.001302343,0.001969372,-0.001725451,0.1848014,-0.3033838,-9.544807,28.34047,28.34047,999,999,1,1,,,,
-0.001117553,0.001363175,-0.001466468,0.1915508,-0.3006254,-9.534012,28.34038,28.34038,999,999,1,1,,,,
-0.001194943,0.002007376,-0.0009494594,0.1946605,-0.303804,-9.54003,28.34036,28.34036,999,999,1,1,,,,
-0.0008707501,0.002182479,-0.001195669,0.1981044,-0.2911882,-9.536515,28.34053,28.34053,999,999,1,1,,,,
-0.0003105496,0.001864235,-0.001431502,0.1721049,-0.3150019,-9.536622,28.34016,28.34016,999,999,1,1,,,,
